filename,Fc_glycan_to_FcR_glycan_Fnat_tot_contacts_recovered_10A,delta_std_interface_interaction_energy,yhh_planarity,pro_close,hbond_sr_bb,delta_interface_sasa,delta_total_score,delta_hbonds,hbond_sc,hbond_lr_bb,total_score,fa_dun,fa_atr,delta_Fc_glycan_sasa_contributed,delta_pseudo_interface_energy,Fc_glycan_rmsd_after_reset,std_interface_interaction_energy,rmsd,sugar_bb,p_aa_pp,fa_elec,Fc_glycan_rmsd_after_packmin,pseudo_interface_energy,Fc_glycan_to_Fc_protein_Fnat_tot_contacts_recovered_10A,Fc_glycan_sasa_contributed,dslf_fa13,fa_sol,MonteCarlo_acceptance_rate,ref,hbonds,hbond_bb_sc,fa_intra_rep,interface_sasa,fa_rep,omega,GlcNAc_to_its_Phe_contacts_5A,Fc_glycan_rmsd,rama
50_sugar_small_moves_309.pdb,100.0,3.12769555673,0.298,0.331,-48.330,-63.7543875722,0.415932712662,-8,-66.170,-200.091,-478.66,680.465,-2747.479,111.546358386,10.7002010392,1.79751692945,-38.9491501234,0.0,29.632,-111.099,-311.580,2.35129246013,-6.50738089801,74.23,-2404.85561946,-5.889,1543.900,54.0,-32.392,454,-48.271,554.375,-2649.02120891,284.568,60.812,0,1.75865952502,-61.735
50_sugar_small_moves_10.pdb,100.0,0.821310727815,0.298,0.553,-48.330,-55.8376671694,-2.55144972712,-8,-66.449,-200.091,-481.62,681.250,-2745.017,249.719870962,9.05024590654,3.02904906848,-41.2555349523,0.0,28.735,-111.099,-312.576,3.8900337521,-8.1573360307,55.67,-2266.68210688,-5.889,1540.942,54.0,-32.392,454,-48.519,558.378,-2641.10448851,279.507,60.812,0,3.2713791873,-61.735
50_sugar_small_moves_544.pdb,100.0,2.22945555925,0.298,0.239,-48.330,-54.4799483947,-8.92173339644,-9,-66.095,-200.091,-487.99,681.429,-2743.294,326.53652761,10.3539917017,4.98711994603,-39.8473901209,0.0,27.524,-111.099,-312.132,3.24483490913,-6.85359023558,64.95,-2189.86545024,-5.889,1538.655,68.0,-32.392,453,-48.300,552.270,-2639.74676973,280.137,60.812,0,2.61903283394,-61.735
50_sugar_small_moves_367.pdb,75.0,1.93623888639,0.298,0.392,-48.330,-43.3656529329,-0.423611968373,-11,-65.991,-200.091,-479.49,681.555,-2745.411,421.807481281,13.4932418414,3.41882649413,-40.1406067937,0.0,27.138,-111.099,-312.959,7.89922872616,-3.71434009587,44.33,-2094.59449656,-5.889,1545.961,58.0,-32.392,451,-48.502,552.285,-2628.63247427,284.463,60.812,0,7.93565808159,-61.735
50_sugar_small_moves_775.pdb,100.0,3.38912709457,0.298,0.331,-48.330,4.67568276698,-7.24937835947,-6,-66.729,-200.091,-486.32,680.941,-2761.068,-18.2701764231,10.3094523143,1.57828814521,-38.6877185856,0.0,25.052,-111.099,-312.939,1.15946551126,-6.89812962297,91.75,-2534.67215427,-5.889,1555.764,30.0,-32.392,456,-50.461,553.353,-2580.59113857,287.863,60.812,1,1.37554993329,-61.735
50_sugar_small_moves_764.pdb,87.5,2.76164522302,0.296,0.645,-48.330,-38.5887953685,-8.15740864771,-9,-66.506,-200.091,-487.23,681.662,-2747.847,199.692614312,10.5781170428,3.8315483354,-39.3152004571,0.0,27.288,-111.099,-312.526,2.78250955901,-6.62946489448,68.04,-2316.70936353,-5.889,1543.179,52.0,-32.392,453,-48.025,550.944,-2623.8556167,282.385,60.812,0,2.46683609993,-61.735
50_sugar_small_moves_709.pdb,87.5,2.52521778548,0.295,0.997,-48.330,-53.7830112749,-4.91867877842,-9,-65.740,-200.091,-483.99,681.870,-2746.419,319.494023237,11.2207778619,4.50337023291,-39.5516278946,0.0,25.936,-111.099,-313.518,6.15994058671,-5.98680407532,56.7,-2196.90795461,-5.889,1545.287,54.0,-32.392,453,-48.485,551.627,-2639.04983261,282.885,60.812,0,6.39856669151,-61.735
50_sugar_small_moves_950.pdb,75.0,0.246668943669,0.296,0.997,-48.330,-23.3307702247,-0.655679080901,-11,-65.557,-200.091,-479.73,680.764,-2738.188,928.474445469,11.6291289581,3.33898425244,-41.8301767365,0.0,28.345,-111.099,-311.060,11.4327100522,-5.57845297911,43.3,-1587.92753238,-5.889,1536.195,66.0,-32.392,451,-48.064,551.901,-2608.59759156,283.368,60.812,0,11.2559722722,-61.735
50_sugar_small_moves_442.pdb,87.5,1.30240194014,0.296,1.114,-48.330,25.6160888333,-6.96614517204,-8,-66.305,-200.091,-486.04,679.809,-2745.474,682.861318723,7.99894632937,3.06310172261,-40.77444374,0.0,27.501,-111.099,-312.250,4.70090331797,-9.20863560787,48.45,-1833.54065912,-5.889,1540.255,72.0,-32.392,454,-49.139,553.912,-2559.6507325,282.967,60.812,0,5.05724610579,-61.735
50_sugar_small_moves_606.pdb,100.0,2.14559691317,0.296,0.484,-48.330,-79.7051765598,-0.957905974607,-3,-66.440,-200.733,-480.03,682.927,-2755.459,208.8635671,7.03568049713,2.52341596741,-39.931248767,0.0,29.663,-111.099,-313.736,2.34312562023,-10.1719014401,76.29,-2307.53841074,-5.889,1552.513,50.0,-32.392,459,-49.685,556.302,-2664.9719979,282.472,60.812,1,2.13342720411,-61.735
50_sugar_small_moves_707.pdb,87.5,1.60925850041,0.296,0.331,-48.330,23.788946303,-7.93344996481,-10,-66.692,-200.091,-487.0,680.807,-2750.620,465.207342667,7.93759562645,3.36357238331,-40.4675871797,0.0,27.540,-111.099,-312.038,3.1475497683,-9.26998631079,53.61,-2051.19463518,-5.889,1543.607,58.0,-32.392,452,-47.855,551.197,-2561.47787503,285.146,60.812,0,3.43525292574,-61.735
50_sugar_small_moves_24.pdb,87.5,0.107673400705,0.298,0.331,-48.330,39.038004333,-12.0483496127,-9,-67.116,-200.091,-491.12,681.269,-2750.935,378.131175255,6.75126415117,2.40770065245,-41.9691722794,0.0,26.308,-111.099,-311.056,1.80694417383,-10.4563177861,69.07,-2138.27080259,-5.889,1545.080,64.0,-32.392,453,-48.638,551.016,-2546.228817,281.047,60.812,0,1.98282256199,-61.735
50_sugar_small_moves_590.pdb,87.5,0.00504658760974,0.298,0.239,-48.330,-45.5409382284,-16.2983902978,-3,-67.747,-200.091,-495.37,681.513,-2754.358,381.628721992,5.83824882882,3.77514137423,-42.0717990925,0.0,24.788,-111.099,-312.947,2.86454069215,-11.3693331084,74.23,-2134.77325585,-5.889,1551.113,48.0,-32.392,459,-50.853,550.411,-2630.80775956,280.896,60.812,1,2.43876563451,-61.735
50_sugar_small_moves_648.pdb,87.5,0.571777763928,0.296,0.800,-48.330,11.4628028069,-16.2907641241,-6,-66.481,-200.697,-495.36,680.790,-2754.796,191.50238918,8.45442193828,1.64818588295,-41.5050679162,0.0,23.563,-111.099,-311.833,1.31152958015,-8.75315999896,84.54,-2324.89958867,-5.889,1548.479,54.0,-32.392,456,-50.241,551.675,-2573.80401853,281.718,60.812,1,1.24766094144,-61.735
50_sugar_small_moves_575.pdb,87.5,0.824678625325,0.296,0.800,-48.330,69.5924518641,-6.65596502781,-7,-66.538,-200.091,-485.73,680.766,-2744.796,346.878099574,8.09692531825,2.26943310546,-41.2521670548,0.0,28.206,-111.099,-311.602,1.81874726412,-9.11065661899,68.04,-2169.52387827,-5.889,1540.104,60.0,-32.392,455,-48.676,552.215,-2515.67436947,282.223,60.812,0,2.61614302459,-61.735
50_sugar_small_moves_895.pdb,100.0,2.91574313806,0.298,0.239,-48.330,-23.3958826413,-1.80454322611,-11,-66.517,-200.091,-480.88,680.907,-2744.160,345.631531123,11.2481612356,2.3728277908,-39.1611025421,0.0,25.860,-111.099,-311.978,2.51269904517,-5.95942070168,78.35,-2170.77044672,-5.889,1541.771,70.0,-32.392,451,-48.308,559.115,-2608.66270398,280.622,60.812,0,1.52938749576,-61.735
50_sugar_small_moves_243.pdb,87.5,1.94705761452,0.298,1.059,-48.330,43.6819065935,-6.57655537608,-9,-66.515,-200.091,-485.65,680.692,-2744.769,371.756232171,8.5919113988,3.29575498046,-40.1297880656,0.0,26.160,-111.099,-312.467,4.37178724725,-8.61567053844,67.01,-2144.64574567,-5.889,1541.006,80.0,-32.392,453,-48.625,555.492,-2541.58491474,280.746,60.812,0,4.06925101555,-61.735
50_sugar_small_moves_107.pdb,75.0,1.85569033794,0.298,0.239,-48.330,85.0195412348,-3.20965411943,-11,-66.227,-200.091,-482.28,682.709,-2746.158,546.814617831,9.12993404529,4.05991415248,-40.2211553422,0.0,28.089,-111.099,-311.731,5.00772644994,-8.07764789195,53.61,-1969.58736001,-5.889,1540.737,66.0,-32.392,451,-48.409,551.555,-2500.2472801,285.341,60.812,0,4.70280879301,-61.735
50_sugar_small_moves_643.pdb,87.5,2.95426897716,0.298,0.239,-48.330,-20.1056112065,5.30342436751,-9,-67.213,-200.091,-473.77,680.360,-2746.140,313.756327012,11.5541407324,1.96117609588,-39.122576703,0.0,31.883,-111.099,-312.154,3.27951666534,-5.65344120487,58.76,-2202.64565083,-5.889,1542.867,62.0,-32.392,453,-48.337,558.486,-2605.37243254,284.668,60.812,0,2.75824391577,-61.735
50_sugar_small_moves_555.pdb,87.5,2.93076238882,0.298,0.331,-48.330,34.5361175744,-2.962582027,-11,-66.069,-200.091,-482.03,680.838,-2743.524,504.258417577,10.4437019976,3.32961412058,-39.1460832913,0.0,28.914,-111.099,-313.130,4.96605176222,-6.76387993967,55.67,-2012.14356027,-5.889,1538.278,70.0,-32.392,451,-48.289,550.807,-2550.73070376,288.236,60.812,0,3.45517523176,-61.735
50_sugar_small_moves_628.pdb,87.5,2.13716500595,0.296,0.331,-48.330,31.3852087411,-6.14668825255,-11,-66.289,-200.091,-485.22,680.861,-2750.340,385.127866675,10.6438167881,3.42614560684,-39.9396806742,0.0,28.124,-111.099,-311.836,4.01446207844,-6.56376514912,67.01,-2131.27411117,-5.889,1544.984,56.0,-32.392,451,-47.966,551.201,-2553.8816126,284.140,60.812,0,2.82095162427,-61.735
50_sugar_small_moves_95.pdb,87.5,1.88480328423,0.298,0.331,-48.330,-11.4218922891,-4.76247294671,-7,-66.509,-200.091,-483.83,681.505,-2745.659,436.11776937,9.0154373165,2.44763923117,-40.1920423959,0.0,27.048,-111.099,-312.920,1.96901702852,-8.19214462074,69.07,-2080.28420848,-5.889,1542.784,40.0,-32.392,455,-49.035,556.686,-2596.68871363,280.362,60.812,1,2.39341310616,-61.735
50_sugar_small_moves_730.pdb,87.5,1.81944252362,0.296,0.331,-48.330,45.693417949,-8.77709991464,-8,-65.847,-200.091,-487.85,681.316,-2746.285,483.396574598,10.3892678573,5.20702190908,-40.2574031565,0.0,25.710,-111.099,-312.587,3.07642747496,-6.81831407997,60.82,-2033.00540325,-5.889,1541.808,60.0,-32.392,454,-48.869,551.731,-2539.57340339,283.272,60.812,0,3.0362625687,-61.735
50_sugar_small_moves_531.pdb,100.0,2.6207420711,0.296,3.352,-48.330,-181.19371443,19.1395579436,-11,-65.523,-200.091,-459.93,686.811,-2746.395,51.5161155862,10.9919768406,3.08269822988,-39.456103609,0.0,24.654,-111.099,-312.654,4.09762011173,-6.21560509665,57.73,-2464.88586226,-5.889,1542.794,68.0,-32.392,451,-48.523,551.772,-2766.46053577,302.208,60.812,0,4.2328449849,-61.735
50_sugar_small_moves_683.pdb,100.0,2.10335362236,0.296,0.331,-48.330,-88.037068128,-9.44830136335,-9,-66.402,-200.091,-488.52,681.987,-2742.923,487.307314461,10.863080601,3.76735266532,-39.9734920578,0.0,24.753,-111.099,-312.138,3.083514403,-6.34450133624,59.79,-2029.09466338,-5.889,1538.162,52.0,-32.392,453,-48.256,551.540,-2673.30388946,282.855,60.812,0,2.23724919375,-61.735
50_sugar_small_moves_191.pdb,87.5,0.10171313093,0.298,0.331,-48.330,22.1621598138,-14.4218509162,-10,-66.880,-200.091,-493.49,680.490,-2748.348,409.723729111,7.16593890508,2.35274724288,-41.9751325492,0.0,24.488,-111.099,-310.728,2.05427219039,-10.0416430322,70.1,-2106.67824873,-5.889,1543.434,54.0,-32.392,452,-48.669,551.197,-2563.10466152,279.618,60.812,0,2.64916011136,-61.735
50_sugar_small_moves_14.pdb,62.5,5.15369937253,0.298,0.239,-48.330,-148.375334391,24.4915316586,-11,-65.604,-200.091,-454.58,684.208,-2739.184,842.073681692,16.6026719616,4.63821501194,-36.9231463076,0.0,38.539,-111.099,-311.702,10.7676917662,-0.60490997562,36.08,-1674.32829615,-5.889,1543.453,64.0,-32.392,451,-48.717,553.396,-2733.64215573,289.219,60.812,0,10.1731479093,-61.735
50_sugar_small_moves_702.pdb,87.5,1.93489135108,0.298,0.392,-48.330,-13.932730708,10.4182314569,-11,-65.664,-200.091,-468.65,682.319,-2749.720,233.24397058,8.8071421387,3.2936415355,-40.1419543291,0.0,34.296,-111.099,-311.780,4.73045074189,-8.40043979853,55.67,-2283.15800726,-5.889,1542.811,58.0,-32.392,451,-48.423,551.484,-2599.19955204,294.058,60.812,0,4.38841099006,-61.735
50_sugar_small_moves_697.pdb,87.5,1.578396738,0.298,0.239,-48.330,33.2102413623,-7.27377970261,-10,-66.003,-200.091,-486.34,682.529,-2744.593,485.076310498,10.4438513131,3.44753390338,-40.4984489421,0.0,24.339,-111.099,-311.180,4.19186522045,-6.76373062411,60.82,-2031.32566735,-5.889,1541.168,72.0,-32.392,452,-48.576,550.037,-2552.05657997,284.121,60.812,0,3.54582301013,-61.735
50_sugar_small_moves_285.pdb,87.5,2.18957264194,0.298,0.392,-48.330,26.4636595032,-5.41531745613,-5,-66.943,-200.682,-484.49,679.878,-2750.721,218.975616935,7.75852160351,2.36284593288,-39.8872730382,0.0,24.567,-111.099,-311.594,2.72213539852,-9.44906033373,85.57,-2297.42636091,-5.889,1547.325,48.0,-32.392,457,-49.685,557.804,-2558.80316183,283.508,60.812,1,1.6507343636,-61.735
50_sugar_small_moves_294.pdb,87.5,2.76231821256,0.296,0.331,-48.330,19.6537803699,-9.54816313757,-8,-66.325,-200.091,-488.62,680.901,-2744.934,299.426692918,11.2778262608,3.52212479639,-39.3145274676,0.0,24.849,-111.099,-311.734,2.30023022484,-5.92975567645,72.16,-2216.97528493,-5.889,1540.325,50.0,-32.392,454,-48.501,550.688,-2565.61304097,284.209,60.812,0,1.772461929,-61.735
50_sugar_small_moves_318.pdb,87.5,1.95506254922,0.296,0.331,-48.330,-12.4184442639,-11.0016354382,-12,-65.615,-200.091,-490.07,681.697,-2747.783,296.921020674,10.0568331515,2.58875349019,-40.1217831309,0.0,23.930,-111.099,-311.606,1.43550274277,-7.15074878578,74.23,-2219.48095717,-5.889,1542.736,52.0,-32.392,450,-47.421,551.011,-2597.6852656,281.074,60.812,0,1.91002534073,-61.735
50_sugar_small_moves_12.pdb,75.0,0.107845813863,0.298,0.392,-48.330,19.1704948215,-2.97742449007,-11,-65.424,-200.091,-482.05,680.634,-2743.174,630.473461596,9.92427914509,2.59095902073,-41.9689998663,0.0,31.734,-111.099,-310.221,5.92261390992,-7.28330279215,43.3,-1885.92851625,-5.889,1536.384,64.0,-32.392,451,-48.177,551.233,-2566.09632651,282.996,60.812,0,4.62278635111,-61.735
50_sugar_small_moves_258.pdb,87.5,1.69486820711,0.296,0.331,-48.330,4.88985405881,-7.18381673303,-13,-65.890,-200.091,-486.26,680.352,-2741.395,576.894343563,9.6236891721,2.91030628779,-40.381977473,0.0,28.661,-111.099,-311.621,4.66999498829,-7.58389276514,57.73,-1939.50763428,-5.889,1537.952,70.0,-32.392,449,-46.885,551.522,-2580.37696728,279.146,60.812,0,3.98356612179,-61.735
50_sugar_small_moves_66.pdb,75.0,2.16033690424,0.298,0.239,-48.330,-139.374671438,-3.04924506713,-11,-66.714,-200.091,-482.12,680.596,-2744.196,339.574362076,9.87147399326,3.7761137396,-39.9165087759,0.0,27.537,-111.099,-313.452,8.63042399054,-7.33610794398,44.33,-2176.82761577,-5.889,1541.655,66.0,-32.392,451,-48.105,554.907,-2724.64149277,283.840,60.812,0,7.7656829396,-61.735
50_sugar_small_moves_283.pdb,62.5,0.734739750443,0.297,0.393,-48.330,-153.351733509,46.8029367848,-9,-65.570,-200.091,-432.27,681.797,-2745.137,605.97951863,15.0155637134,3.3642622483,-41.3421059297,0.0,39.384,-111.099,-311.308,11.366019908,-2.19201822386,41.24,-1910.42245921,-5.889,1545.270,64.0,-32.392,453,-47.929,553.043,-2738.61855485,316.218,60.812,0,11.0500014053,-61.735
50_sugar_small_moves_425.pdb,87.5,2.12937584691,0.294,0.331,-48.330,-79.7513851213,-2.46254706863,-11,-65.185,-200.091,-481.53,682.119,-2742.454,713.638741762,10.7546310696,3.70646096652,-39.9474698332,0.0,25.806,-111.099,-312.112,6.21364381231,-6.45295086769,47.42,-1802.76323608,-5.889,1538.244,60.0,-32.392,451,-48.688,552.281,-2665.01820646,286.554,60.812,0,4.84177078953,-61.735
50_sugar_small_moves_134.pdb,87.5,0.551309187635,0.298,0.239,-48.330,53.060995713,-5.62180196629,-7,-67.036,-200.895,-484.69,682.539,-2754.369,182.10531929,5.81439490291,4.06476299765,-41.5255364925,0.0,30.136,-111.099,-314.416,2.96853375216,-11.3931870343,75.26,-2334.29665855,-5.889,1549.514,40.0,-32.392,455,-50.239,558.310,-2532.20582562,279.861,60.812,1,2.51961526948,-61.735
50_sugar_small_moves_777.pdb,87.5,1.82529049537,0.298,0.239,-48.330,-43.3267204551,1.33552774664,-8,-66.300,-200.091,-477.74,683.288,-2746.185,428.052052148,9.75937847262,3.35057739958,-40.2515551848,0.0,29.118,-111.099,-311.693,5.27139490301,-7.44820346462,56.7,-2088.3499257,-5.889,1540.168,56.0,-32.392,454,-48.363,557.483,-2628.59354179,282.934,60.812,0,5.09940602895,-61.735
50_sugar_small_moves_591.pdb,100.0,0.721236084149,0.296,0.331,-48.330,-11.0301007786,-12.3436236212,-9,-66.122,-200.091,-491.41,680.946,-2745.287,490.547785834,9.34821904343,4.26492871867,-41.355609596,0.0,27.450,-111.099,-312.121,3.8521179464,-7.85936289381,54.64,-2025.85419201,-5.889,1542.085,76.0,-32.392,453,-48.668,551.101,-2596.29692211,277.299,60.812,0,3.9463871775,-61.735
50_sugar_small_moves_988.pdb,87.5,2.01618518211,0.296,3.352,-48.330,6.62137581714,19.752466099,-11,-65.088,-200.091,-459.32,684.887,-2745.912,248.542658017,10.119986318,3.07326074628,-40.060660498,0.0,24.688,-111.099,-312.453,3.50074540439,-7.08759561923,63.92,-2267.85931983,-5.889,1541.641,74.0,-32.392,451,-48.104,551.880,-2578.64544552,304.218,60.812,0,2.89790652458,-61.735
50_sugar_small_moves_41.pdb,87.5,1.67024849203,0.296,0.800,-48.330,35.9770691619,-4.88992506084,-11,-64.882,-200.091,-483.96,681.864,-2749.893,293.24808774,9.30694614264,2.79168761043,-40.4065971881,0.0,29.120,-111.099,-311.635,3.59211867393,-7.9006357946,64.95,-2223.15389011,-5.889,1543.151,74.0,-32.392,451,-48.518,550.952,-2549.28975217,283.508,60.812,0,2.81199087767,-61.735
50_sugar_small_moves_776.pdb,87.5,0.327296461888,0.298,0.239,-48.330,-1.45568992329,-20.1201553844,-4,-67.839,-200.765,-499.19,681.664,-2754.904,369.698682909,3.49244473533,3.28877625296,-41.7495492182,0.0,24.313,-111.099,-312.397,2.87706479987,-13.7151372019,77.32,-2146.70329494,-5.889,1549.237,46.0,-32.392,458,-50.388,550.879,-2586.72251126,279.104,60.812,1,2.05785767467,-61.735
50_sugar_small_moves_763.pdb,75.0,1.60563266655,0.296,1.466,-48.330,21.8545474724,9.44379581585,-7,-66.450,-200.091,-469.63,679.285,-2750.757,169.157411945,9.0988281589,3.30861785517,-40.4712130136,0.0,36.628,-111.099,-313.581,4.35735998562,-8.10875377834,71.13,-2347.2445659,-5.889,1549.191,52.0,-32.392,455,-49.429,550.399,-2563.41227386,292.048,60.812,0,3.69657189646,-61.735
50_sugar_small_moves_267.pdb,100.0,2.20244240208,0.296,0.645,-48.330,-24.3585131724,-0.826993121727,-9,-66.432,-200.091,-479.9,681.462,-2744.828,453.389532134,9.72077840715,2.36628029078,-39.874403278,0.0,26.745,-111.099,-313.029,2.20686640669,-7.48680353009,63.92,-2063.01244571,-5.889,1540.843,64.0,-32.392,453,-48.668,558.749,-2609.62533451,283.041,60.812,0,2.51982339555,-61.735
50_sugar_small_moves_596.pdb,100.0,1.16663850909,0.298,0.906,-48.330,-4.7946288947,-7.56012969041,-8,-67.038,-200.091,-486.63,681.023,-2750.261,198.168111874,7.57741360128,3.9511423384,-40.910207171,0.0,22.402,-111.099,-312.691,2.76362660478,-9.63016833596,82.47,-2318.23386597,-5.889,1546.653,58.0,-32.392,454,-48.660,559.348,-2590.06145023,280.113,60.812,0,1.49870620687,-61.735
50_sugar_small_moves_373.pdb,100.0,2.43652340585,0.296,0.331,-48.330,-79.8256275492,-4.86700514009,-8,-65.526,-200.091,-483.94,681.326,-2744.695,264.627511562,12.6778775161,4.7759659003,-39.6403222743,0.0,27.773,-111.099,-313.429,3.29576784339,-4.52970442112,61.86,-2251.77446628,-5.889,1541.729,76.0,-32.392,454,-48.145,551.812,-2665.09244889,283.313,60.812,0,2.31757242417,-61.735
50_sugar_small_moves_249.pdb,75.0,3.53041671845,0.294,0.392,-48.330,64.0020304006,-4.01585995192,-9,-65.694,-200.091,-483.09,683.022,-2745.951,393.886138301,14.2600531163,4.17494729204,-38.5464289617,0.0,23.903,-111.099,-312.872,8.11374387167,-2.94752882093,55.67,-2122.51583954,-5.889,1540.343,74.0,-32.392,453,-48.110,553.183,-2521.26479094,287.127,60.812,0,6.81627954188,-61.735
50_sugar_small_moves_246.pdb,87.5,0.345430768135,0.298,0.707,-48.330,-9.29003078542,-4.26059975514,-11,-66.281,-200.091,-483.33,681.161,-2750.325,516.58719846,8.9187557898,2.63133716365,-41.731414912,0.0,30.045,-111.099,-310.624,2.58706186012,-8.28882614743,60.82,-1999.81477939,-5.889,1543.380,64.0,-32.392,451,-48.246,551.133,-2594.55685212,284.146,60.812,0,2.85094935216,-61.735
50_sugar_small_moves_518.pdb,87.5,1.59635279303,0.296,0.331,-48.330,32.5458061516,-15.0145081288,-6,-67.012,-200.749,-494.09,680.388,-2752.756,278.807652388,5.05007701679,2.67857442155,-40.4804928871,0.0,27.810,-111.099,-313.033,1.32048436916,-12.1575049204,83.51,-2237.59432546,-5.889,1547.243,38.0,-32.392,456,-49.329,550.706,-2552.72101518,280.653,60.812,1,1.73532474888,-61.735
50_sugar_small_moves_619.pdb,100.0,0.302587544412,0.296,0.331,-48.330,2.19641541497,-10.3859212751,-7,-66.759,-200.811,-489.46,681.404,-2753.896,192.615692046,5.2293791266,3.14756749056,-41.7742581357,0.0,28.907,-111.099,-312.602,4.27591305207,-11.9782028106,73.2,-2323.7862858,-5.889,1548.043,56.0,-32.392,455,-49.778,551.189,-2583.07040592,282.852,60.812,1,2.86318100108,-61.735
50_sugar_small_moves_261.pdb,87.5,2.5305113272,0.296,0.331,-48.330,8.65564626604,-7.25626889485,-6,-67.216,-200.091,-486.33,682.355,-2750.069,153.455747376,11.0235918485,3.87806493833,-39.5463343529,0.0,26.706,-111.099,-313.392,2.17530336414,-6.1839900887,82.47,-2362.94623047,-5.889,1544.918,50.0,-32.392,456,-48.771,552.412,-2576.61117507,284.828,60.812,0,1.28769039454,-61.735
50_sugar_small_moves_244.pdb,87.5,2.10703857425,0.296,0.331,-48.330,-2.74181917059,-12.6935680471,-8,-66.864,-200.091,-491.76,680.679,-2745.588,423.952110838,9.38422819755,4.97992145168,-39.9698071059,0.0,25.806,-111.099,-312.534,3.10077906639,-7.82335373969,69.07,-2092.44986701,-5.889,1541.940,54.0,-32.392,454,-48.650,551.286,-2588.00864051,280.258,60.812,0,2.69742052735,-61.735
50_sugar_small_moves_444.pdb,87.5,1.43266514939,0.292,3.822,-48.330,-22.9904387776,44.7955582568,-9,-65.775,-200.091,-434.28,685.259,-2741.576,460.077238219,11.3846459608,3.90464843226,-40.6441805307,0.0,30.348,-111.099,-312.886,9.5957269556,-5.82293597646,50.52,-2056.32473963,-5.889,1540.812,64.0,-32.392,453,-48.431,557.718,-2608.25726011,314.866,60.812,0,9.76811572323,-61.735
50_sugar_small_moves_880.pdb,100.0,2.03839058278,0.298,0.331,-48.330,18.7611414202,-7.90224228194,-10,-65.991,-200.091,-486.97,682.762,-2747.021,440.496172145,8.30273913896,3.17759899153,-40.0384550973,0.0,29.443,-111.099,-312.342,2.68368160149,-8.90484279828,63.92,-2075.9058057,-5.889,1538.470,66.0,-32.392,452,-48.759,552.069,-2566.50567992,282.488,60.812,0,2.97656466165,-61.735
50_sugar_small_moves_387.pdb,87.5,2.73108525132,0.296,0.800,-48.330,39.2107143587,-7.76065681065,-12,-65.539,-200.091,-486.83,680.872,-2745.884,469.784999986,10.1251505788,4.38093587965,-39.3457604288,0.0,25.907,-111.099,-311.751,4.02472392929,-7.08243135842,60.82,-2046.61697786,-5.889,1539.622,70.0,-32.392,450,-48.114,551.249,-2546.05610698,284.436,60.812,0,3.76616346839,-61.735
50_sugar_small_moves_193.pdb,75.0,2.05890034609,0.298,0.239,-48.330,-24.0187557447,35.0525079654,-11,-66.901,-200.091,-444.02,683.837,-2745.486,490.864000709,9.96640632486,5.38803404903,-40.017945334,0.0,39.371,-111.099,-312.866,6.1869345588,-7.24117561238,60.82,-2025.53797714,-5.889,1541.914,62.0,-32.392,451,-48.150,552.127,-2609.28557708,310.322,60.812,0,5.65182020612,-61.735
50_sugar_small_moves_396.pdb,75.0,1.59589653706,0.298,0.239,-48.330,-81.8485805075,3.33247563406,-12,-66.027,-200.091,-475.74,683.634,-2745.068,422.706504257,9.61262151689,3.62214560363,-40.4809491431,0.0,28.199,-111.099,-311.436,5.80673572187,-7.59496042035,47.42,-2093.69547359,-5.889,1539.246,66.0,-32.392,450,-48.099,556.376,-2667.11540184,285.622,60.812,0,5.83855505238,-61.735
50_sugar_small_moves_876.pdb,87.5,3.32363640718,0.296,0.800,-48.330,44.7492491227,-12.3167417912,-4,-67.049,-200.853,-491.39,680.636,-2759.855,57.7741914233,8.09798165647,1.70133283242,-38.7532092729,0.0,24.180,-111.099,-313.846,2.52540642842,-9.10960028077,96.91,-2458.62778642,-5.889,1555.608,42.0,-32.392,458,-51.119,552.012,-2540.51757221,286.435,60.812,1,1.63588342217,-61.735
50_sugar_small_moves_694.pdb,87.5,1.95994914026,0.296,0.645,-48.330,-6.81720175911,-4.71242526125,-12,-65.350,-200.091,-483.78,680.757,-2744.326,467.771308909,10.3438364166,3.05693287504,-40.1168965399,0.0,29.098,-111.099,-311.688,2.25806070638,-6.8637455206,68.04,-2048.63066894,-5.889,1537.899,52.0,-32.392,450,-48.056,551.494,-2592.0840231,284.172,60.812,0,1.9794564843,-61.735
50_sugar_small_moves_684.pdb,100.0,2.67825166346,0.298,0.331,-48.330,-47.0868500385,-7.64975208397,-9,-66.330,-200.091,-486.72,680.946,-2746.910,415.218545317,9.45361708619,3.40159455012,-39.3985940167,0.0,25.987,-111.099,-311.977,2.31877479043,-7.75396485104,67.01,-2101.18343253,-5.889,1542.803,64.0,-32.392,453,-48.682,552.462,-2632.35367137,283.075,60.812,0,2.15539479788,-61.735
50_sugar_small_moves_967.pdb,100.0,2.8333874348,0.296,0.331,-48.330,-2.88173252046,-7.06983710061,-11,-66.039,-200.091,-486.14,680.779,-2746.636,334.653991905,10.6397289059,2.59939892161,-39.2434582453,0.0,27.709,-111.099,-311.871,2.60959221498,-6.56785303137,65.98,-2181.74798594,-5.889,1539.711,68.0,-32.392,451,-48.421,551.736,-2588.14855386,284.988,60.812,0,1.57111934715,-61.735
