filename,Fc_glycan_to_FcR_glycan_Fnat_tot_contacts_recovered_10A,delta_std_interface_interaction_energy,yhh_planarity,pro_close,hbond_sr_bb,delta_interface_sasa,delta_total_score,delta_hbonds,hbond_sc,hbond_lr_bb,total_score,fa_dun,fa_atr,delta_Fc_glycan_sasa_contributed,delta_pseudo_interface_energy,Fc_glycan_rmsd_after_reset,std_interface_interaction_energy,rmsd,sugar_bb,p_aa_pp,fa_elec,Fc_glycan_rmsd_after_packmin,pseudo_interface_energy,Fc_glycan_to_Fc_protein_Fnat_tot_contacts_recovered_10A,Fc_glycan_sasa_contributed,dslf_fa13,fa_sol,MonteCarlo_acceptance_rate,ref,hbonds,hbond_bb_sc,fa_intra_rep,interface_sasa,fa_rep,omega,GlcNAc_to_its_Phe_contacts_5A,Fc_glycan_rmsd,rama
50_sugar_small_moves_246.pdb,75.0,2.28417439777,0.298,0.239,-48.330,-22.4529549381,-5.72900342533,-8,-66.014,-200.091,-484.8,682.509,-2742.260,791.286423359,8.98407360888,4.93859074383,-39.7926712824,0.0,20.896,-111.099,-311.603,6.22479161945,-8.22350832835,44.33,-1725.11555449,-5.889,1538.331,74.0,-32.392,454,-48.744,557.646,-2607.71977627,282.626,60.812,0,5.63560639288,-61.735
50_sugar_small_moves_518.pdb,87.5,3.68916238042,0.299,0.239,-48.330,-73.5917225831,-0.0781435095018,-13,-65.498,-200.091,-479.15,681.926,-2739.568,580.326157321,13.9159248496,7.86941202295,-38.3876832997,0.0,28.189,-111.099,-310.196,6.93314650583,-3.29165708765,46.39,-1936.07582052,-5.889,1535.691,62.0,-32.392,449,-46.521,555.061,-2658.85854392,279.953,60.812,0,6.92045708429,-61.735
50_sugar_small_moves_619.pdb,87.5,2.91795340126,0.296,0.239,-48.330,-314.922354336,11.7971903271,-11,-65.702,-200.091,-467.27,682.862,-2749.944,238.39158262,12.0244898043,8.57458991267,-39.1588922789,0.0,23.330,-111.099,-312.637,8.08478485291,-5.18309213292,44.33,-2278.01039523,-5.889,1549.183,60.0,-32.392,451,-48.384,564.006,-2900.18917567,288.203,60.812,0,8.01803707152,-61.735
50_sugar_small_moves_95.pdb,62.5,1.92800121879,0.293,0.239,-48.330,7.38659797439,22.2469939107,-11,-65.532,-200.091,-456.82,682.773,-2743.015,708.302254069,14.4177146124,6.42076439834,-40.1488444613,0.0,35.851,-111.099,-312.397,10.271776434,-2.78986732489,49.48,-1808.09972378,-5.889,1546.643,52.0,-32.392,451,-48.111,553.035,-2577.88022336,292.122,60.812,0,10.089436851,-61.735
50_sugar_small_moves_244.pdb,75.0,2.24694105845,0.298,0.239,-48.330,-52.368573178,29.2981932404,-14,-64.931,-200.091,-449.77,683.862,-2744.932,514.48964625,14.8003846385,7.09234608444,-39.8299046217,0.0,44.255,-111.099,-312.154,8.06878764173,-2.40719729878,47.42,-2001.91233159,-5.889,1541.297,72.0,-32.392,448,-47.782,554.895,-2637.63539451,293.904,60.812,0,7.84962148097,-61.735
50_sugar_small_moves_444.pdb,87.5,4.1851268677,0.298,0.239,-48.330,-209.890635187,24.5962070758,-11,-65.610,-200.091,-454.48,682.654,-2747.975,454.635596378,13.1479567701,7.440480415,-37.8917188124,0.0,35.594,-111.099,-312.255,8.61572719563,-4.05962516712,37.11,-2061.76638147,-5.889,1552.125,80.0,-32.392,451,-48.012,558.405,-2795.15745652,288.785,60.812,0,7.11087120214,-61.735
50_sugar_small_moves_880.pdb,62.5,2.27481107313,0.298,0.239,-48.330,15.4673560559,4.13330219227,-14,-65.270,-200.091,-474.94,681.634,-2741.825,711.663385872,14.0409095522,7.64882199446,-39.802034607,0.0,23.437,-111.099,-311.977,10.0455066565,-3.16667238504,41.24,-1804.73859197,-5.889,1539.667,74.0,-32.392,448,-47.913,561.713,-2569.79946528,283.784,60.812,0,9.64466657886,-61.735
50_sugar_small_moves_387.pdb,62.5,3.13913902526,0.298,0.239,-48.330,-92.4118328609,23.9847437968,-11,-66.260,-200.091,-455.09,683.524,-2748.936,487.873514784,14.5992689405,9.67542491599,-38.9377066549,0.0,36.862,-111.099,-312.995,11.5117541174,-2.60831299675,36.08,-2028.52846306,-5.889,1549.658,50.0,-32.392,451,-47.834,557.367,-2677.6786542,291.715,60.812,0,11.8895873941,-61.735
50_sugar_small_moves_193.pdb,75.0,1.09667041677,0.298,0.239,-48.330,-131.143815041,9.1788407184,-7,-67.195,-200.091,-469.89,682.400,-2746.777,368.111658898,11.4283430768,6.77636167913,-40.9801752634,0.0,34.824,-111.099,-312.399,9.00617215651,-5.77923886047,51.55,-2148.29031895,-5.889,1546.099,72.0,-32.392,455,-48.644,553.002,-2716.41063638,286.985,60.812,0,8.7194776213,-61.735
50_sugar_small_moves_396.pdb,62.5,4.29018816876,0.298,0.239,-48.330,-69.8816102574,-3.53031370209,-11,-65.550,-200.091,-482.6,683.200,-2742.049,613.442701652,12.916368198,7.44835464049,-37.7866575114,0.0,22.812,-111.099,-311.191,8.65374809388,-4.29121373923,41.24,-1902.95927619,-5.889,1536.815,74.0,-32.392,451,-47.485,554.798,-2655.14843159,284.235,60.812,0,9.01710940592,-61.735
50_sugar_small_moves_876.pdb,62.5,3.77270636142,0.298,0.239,-48.330,-186.129629666,15.2535898788,-13,-65.295,-200.091,-463.82,680.829,-2739.471,874.106097305,13.2062708955,7.19757384776,-38.3041393187,0.0,43.720,-111.099,-312.164,11.5472882497,-4.00131104179,32.99,-1642.29588054,-5.889,1538.681,80.0,-32.392,449,-49.033,551.750,-2771.396451,285.353,60.812,0,12.3000423751,-61.735
50_sugar_small_moves_694.pdb,100.0,2.79109531826,0.298,0.239,-48.330,-74.939675271,-13.0358352402,-7,-66.353,-200.091,-492.11,681.069,-2742.653,634.336224296,11.3456025012,6.48970701466,-39.2857503619,0.0,24.562,-111.099,-311.456,5.0612904416,-5.86197943606,47.42,-1882.06575355,-5.889,1537.801,74.0,-32.392,455,-48.490,549.850,-2660.20649661,281.749,60.812,0,5.01280543133,-61.735
50_sugar_small_moves_684.pdb,75.0,1.90562159203,0.298,0.239,-48.330,-25.806050469,-4.17203055363,-12,-65.922,-200.091,-483.24,681.048,-2741.642,558.923712181,11.9117632579,6.96262154046,-40.1712240881,0.0,28.614,-111.099,-311.616,9.75551028918,-5.29581867934,42.27,-1957.47826566,-5.889,1537.753,70.0,-32.392,450,-48.238,553.431,-2611.07287181,281.515,60.812,0,9.47687672835,-61.735
50_sugar_small_moves_967.pdb,87.5,2.12918292472,0.294,0.239,-48.330,8.90507320872,3.76801522187,-10,-66.821,-200.091,-475.3,683.343,-2741.269,531.820757966,8.57331300131,6.43194610452,-39.9476627554,0.0,27.896,-111.099,-312.527,6.44931882142,-8.63426893592,49.48,-1984.58121988,-5.889,1537.904,72.0,-32.392,452,-48.239,560.761,-2576.36174813,281.840,60.812,0,4.6111098493,-61.735
50_sugar_small_moves_287.pdb,87.5,1.78534335024,0.298,0.239,-48.330,-40.6141607597,-9.12048525672,-11,-65.790,-200.091,-488.19,683.098,-2743.337,846.523169788,10.4381604391,4.1253135644,-40.2915023299,0.0,24.831,-111.099,-312.106,4.47056933702,-6.76942149818,43.3,-1669.87880806,-5.889,1535.871,80.0,-32.392,451,-48.697,553.410,-2625.8809821,282.716,60.812,0,4.94786735285,-61.735
50_sugar_small_moves_536.pdb,62.5,2.83938782284,0.298,0.239,-48.330,-200.354815501,9.12297797473,-12,-65.083,-200.091,-469.95,681.335,-2738.450,717.881132968,15.5090335331,7.78216645795,-39.2374578573,0.0,29.121,-111.099,-310.664,13.9325038499,-1.69854840418,34.02,-1798.52084488,-5.889,1538.076,64.0,-32.392,450,-48.205,552.790,-2785.62163684,289.320,60.812,0,13.6544259036,-61.735
50_sugar_small_moves_370.pdb,75.0,6.73627398589,0.298,0.239,-48.330,-192.466012609,17.8619530409,-10,-66.006,-200.091,-461.21,681.427,-2742.853,654.707156577,16.5160241839,5.83684893206,-35.3405716942,0.0,31.640,-111.099,-311.707,9.63064731921,-0.691557753331,36.08,-1861.69482127,-5.889,1541.783,70.0,-32.392,452,-48.845,551.314,-2777.73283395,300.225,60.812,0,10.1874492157,-61.735
50_sugar_small_moves_411.pdb,87.5,1.95540866864,0.292,0.553,-48.330,-83.2182140632,-10.1581036424,-11,-65.208,-200.091,-489.23,681.807,-2739.531,505.030721893,10.0465066185,7.27956261525,-40.1214370115,0.0,24.765,-111.099,-312.670,2.97232444763,-7.16107531876,52.58,-2011.37125595,-5.889,1535.568,72.0,-32.392,451,-48.524,552.281,-2668.4850354,280.161,60.812,0,3.70785631896,-61.735
50_sugar_small_moves_431.pdb,62.5,2.31807186658,0.298,0.239,-48.330,-79.5068916427,44.9965559641,-13,-66.020,-200.091,-434.07,682.578,-2743.827,482.739345658,15.9171997213,8.99685351977,-39.7587738135,0.0,40.289,-111.099,-313.092,10.0968819903,-1.29038221592,42.27,-2033.66263219,-5.889,1544.145,72.0,-32.392,449,-47.725,562.082,-2664.77371298,305.682,60.812,0,10.3745133628,-61.735
50_sugar_small_moves_291.pdb,87.5,12.8778905353,0.299,0.239,-48.330,-181.076785127,931.729987,-12,-63.737,-200.091,452.66,687.095,-2776.761,215.695111587,651.592784795,7.46869250178,-29.1989551449,0.0,37.556,-111.099,-309.790,9.24428438492,634.385202858,45.36,-2300.70686626,-5.889,1582.986,56.0,-32.392,450,-48.207,590.433,-2766.34360646,1151.270,60.812,0,9.19050675241,-61.735
50_sugar_small_moves_715.pdb,62.5,9.67495779126,0.298,0.239,-48.330,-90.0128041123,28.9534827512,-12,-65.427,-200.091,-450.12,681.546,-2749.016,951.997574248,19.9800858997,7.25314116996,-32.4018878889,0.0,36.282,-111.099,-312.483,8.74037041718,2.77250396243,36.08,-1564.4044036,-5.889,1547.954,72.0,-32.392,450,-48.298,553.851,-2675.27962545,303.661,60.812,0,9.11152520151,-61.735
50_sugar_small_moves_1000.pdb,62.5,7.29701238976,0.298,0.239,-48.330,-161.383257792,49.1874495406,-14,-64.590,-200.091,-429.88,681.961,-2743.166,746.565743336,24.0451785263,8.63311381128,-34.7798332904,0.0,44.003,-111.099,-311.593,11.4257675409,6.83759658902,37.11,-1769.83623451,-5.889,1545.239,46.0,-32.392,448,-47.927,558.029,-2746.65007913,306.348,60.812,0,11.602882618,-61.735
50_sugar_small_moves_920.pdb,87.5,1.90126608507,0.298,0.239,-48.330,-22.2430500067,-5.09561296106,-11,-65.930,-200.091,-484.17,682.091,-2741.104,684.370803572,9.677315928,4.50019913837,-40.1755795951,0.0,25.080,-111.099,-312.631,4.91751927156,-7.53026600924,55.67,-1832.03117427,-5.889,1535.885,68.0,-32.392,451,-48.627,558.692,-2607.50987134,280.564,60.812,0,4.16540297699,-61.735
50_sugar_small_moves_311.pdb,87.5,1.80211311625,0.296,0.239,-48.330,-2.66528066513,0.47905825969,-9,-66.051,-200.091,-478.59,683.513,-2740.081,838.398956887,10.1476489267,5.81123102064,-40.2747325639,0.0,27.229,-111.099,-310.685,5.66369882306,-7.05993301056,43.3,-1678.00302096,-5.889,1534.856,74.0,-32.392,453,-48.820,557.392,-2587.932102,282.244,60.812,0,5.40202367587,-61.735
50_sugar_small_moves_976.pdb,62.5,2.7746107413,0.298,0.239,-48.330,-114.562845838,42.6363036266,-12,-64.856,-200.091,-436.43,682.804,-2734.747,828.8703202,14.0972943008,7.98763360028,-39.3022349388,0.0,40.604,-111.099,-311.616,7.46796861355,-3.11028763643,43.3,-1687.53165765,-5.889,1542.070,66.0,-32.392,450,-48.255,561.001,-2699.82966717,294.747,60.812,0,10.2047746318,-61.735
50_sugar_small_moves_639.pdb,62.5,5.44071447436,0.298,0.392,-48.330,-313.765581136,13.9456668476,-10,-65.695,-200.091,-465.13,681.111,-2740.463,635.945635063,15.945279768,5.6230719839,-36.6361312058,0.0,30.949,-111.099,-312.062,10.1537051006,-1.26230216919,34.02,-1880.45634278,-5.889,1543.634,64.0,-32.392,452,-48.362,553.405,-2899.03240247,290.390,60.812,0,11.0452170683,-61.735
50_sugar_small_moves_467.pdb,62.5,7.83257921449,0.294,0.239,-48.330,-396.517326868,40.1640403045,-11,-62.906,-201.598,-438.91,683.654,-2741.424,538.330037103,16.6606257091,7.14219848881,-34.2442664656,0.0,34.148,-111.099,-311.244,10.9844168774,-0.546956228141,34.02,-1978.07194074,-5.889,1545.627,70.0,-32.392,451,-48.618,554.408,-2981.7841482,307.145,60.812,0,11.3993562336,-61.735
50_sugar_small_moves_177.pdb,87.5,2.48803850633,0.296,0.239,-48.330,-4.24109578313,-1.07822820312,-11,-65.675,-200.091,-480.15,684.581,-2743.973,701.192480828,12.4433539013,5.89523015944,-39.5888071738,0.0,27.369,-111.099,-312.615,5.6499674742,-4.76422803597,50.52,-1815.20949702,-5.889,1537.692,80.0,-32.392,451,-48.490,556.375,-2589.50791712,282.776,60.812,0,5.00548156252,-61.735
50_sugar_small_moves_233.pdb,62.5,1.86191333935,0.298,0.239,-48.330,-74.2504641419,35.9142211737,-12,-65.719,-200.091,-443.16,681.685,-2746.178,521.559951779,15.2603414716,6.67916559358,-40.2149323408,0.0,42.801,-111.099,-311.506,12.0875644232,-1.94724046564,34.02,-1994.84202607,-5.889,1548.828,66.0,-32.392,450,-48.025,555.403,-2659.51728548,297.741,60.812,0,11.7461085887,-61.735
50_sugar_small_moves_812.pdb,62.5,1.54031495753,0.294,0.250,-48.330,-56.5056318237,21.5785171602,-16,-64.194,-200.091,-457.49,685.326,-2742.088,770.859578485,12.8904490314,6.53203518066,-40.5365307226,0.0,34.744,-111.099,-312.683,8.99094524349,-4.31713290584,37.11,-1745.54239936,-5.889,1537.556,62.0,-32.392,446,-47.715,557.197,-2641.77245316,292.544,60.812,0,9.16703188641,-61.735
50_sugar_small_moves_825.pdb,75.0,1.19679497654,0.298,0.239,-48.330,-33.9898838175,14.2228942075,-11,-64.131,-200.091,-464.85,685.526,-2748.121,643.108986034,15.3578158534,4.76396103636,-40.8800507036,0.0,25.309,-111.099,-312.791,4.07004729676,-1.84976608387,48.45,-1873.29299181,-5.889,1546.286,76.0,-32.392,451,-49.204,563.287,-2619.25670515,287.177,60.812,0,4.66917994544,-61.735
50_sugar_small_moves_706.pdb,87.5,2.41084920161,0.292,0.331,-48.330,-139.664287496,150.453559123,-8,-66.542,-200.091,-328.62,681.558,-2750.169,471.174739735,12.6939526991,5.88445131307,-39.6659964785,0.0,45.711,-111.099,-313.627,9.74968368107,-4.51362923813,42.27,-2045.22723811,-5.889,1552.512,70.0,-32.392,454,-48.475,556.368,-2724.93110883,412.147,60.812,0,9.87053006326,-61.735
50_sugar_small_moves_659.pdb,75.0,1.72205452744,0.296,0.239,-48.330,21.5544516823,15.887104188,-12,-66.252,-200.091,-463.18,682.701,-2739.849,794.886828166,12.6750515741,6.67195367688,-40.3547911527,0.0,31.054,-111.099,-311.714,7.89379702917,-4.53253036316,41.24,-1721.51514968,-5.889,1542.804,78.0,-32.392,450,-48.211,554.258,-2563.71236965,290.215,60.812,0,7.48058159737,-61.735
50_sugar_small_moves_146.pdb,75.0,1.99011646196,0.292,0.239,-48.330,93.2780436473,3.42843324788,-13,-64.437,-200.091,-475.64,685.593,-2744.453,780.842613582,13.6669590335,6.49736770703,-40.0867292182,0.0,27.422,-111.099,-312.331,6.50542183004,-3.54062290377,45.36,-1735.55936426,-5.889,1537.943,78.0,-32.392,449,-48.637,552.523,-2491.98877769,288.928,60.812,0,5.80905583779,-61.735
50_sugar_small_moves_875.pdb,75.0,2.3125751705,0.298,0.234,-48.330,3.44483779345,-3.60915621624,-13,-65.010,-200.091,-482.68,681.171,-2742.048,678.09866426,12.658524663,7.20141296605,-39.7642705096,0.0,24.248,-111.099,-312.313,8.67527041347,-4.5490572742,41.24,-1838.30331358,-5.889,1537.852,74.0,-32.392,449,-48.230,554.265,-2581.82198354,285.576,60.812,0,9.38173835811,-61.735
50_sugar_small_moves_171.pdb,100.0,1.85202999614,0.299,0.239,-48.330,-66.141997989,-4.76869631102,-9,-66.707,-200.091,-483.84,681.742,-2742.331,661.991486014,9.99487149311,6.21708871652,-40.224815684,0.0,30.624,-111.099,-311.343,6.25333100104,-7.21271044413,48.45,-1854.41049183,-5.889,1537.570,80.0,-32.392,453,-48.367,551.541,-2651.40881933,281.616,60.812,0,5.36038103286,-61.735
50_sugar_small_moves_722.pdb,75.0,3.83991638142,0.298,0.239,-48.330,-115.380676098,23.3279156076,-12,-66.060,-200.091,-455.74,683.786,-2748.006,577.487274573,15.7850759025,7.24632855174,-38.2369292987,0.0,33.121,-111.099,-311.966,11.6961824299,-1.42250603477,38.14,-1938.91470327,-5.889,1542.951,76.0,-32.392,450,-47.818,556.557,-2700.64749743,299.878,60.812,0,10.5786144792,-61.735
50_sugar_small_moves_376.pdb,62.5,1.43478203876,0.298,0.239,-48.330,-85.6752653132,9.64240512696,-15,-64.822,-200.091,-469.43,687.702,-2737.870,709.164438963,14.0164242954,5.44440512326,-40.6420636414,0.0,22.809,-111.099,-311.459,5.88257273765,-3.1911576418,45.36,-1807.23753888,-5.889,1532.671,60.0,-32.392,447,-47.799,558.601,-2670.94208665,288.925,60.812,0,6.40880228801,-61.735
50_sugar_small_moves_204.pdb,75.0,4.0181019379,0.298,1.780,-48.330,-78.6429226349,24.8252358765,-13,-64.983,-200.091,-454.25,681.623,-2748.126,292.755974704,12.5969609648,4.81169036794,-38.0587437422,0.0,36.185,-111.099,-312.276,9.06240903492,-4.61062097245,49.48,-2223.64600314,-5.889,1543.856,52.0,-32.392,449,-48.696,554.000,-2663.90974397,300.817,60.812,0,8.74198509018,-61.735
50_sugar_small_moves_164.pdb,75.0,1.06190108309,0.298,0.239,-48.330,-82.274006452,-3.13547427942,-11,-66.061,-200.091,-482.21,681.582,-2742.363,668.983655092,9.1384831925,4.76945277847,-41.014944597,0.0,25.033,-111.099,-311.769,4.16597115521,-8.06909874474,51.55,-1847.41832275,-5.889,1535.790,76.0,-32.392,451,-48.204,563.128,-2667.54082779,278.844,60.812,0,4.55984077786,-61.735
50_sugar_small_moves_372.pdb,75.0,2.68013751141,0.298,0.239,-48.330,-0.29707055266,-1.28793497894,-10,-64.659,-200.091,-480.36,680.150,-2745.129,720.880019745,13.4201510141,5.10201144763,-39.3967081687,0.0,28.794,-111.099,-311.501,4.76492754542,-3.78743092317,48.45,-1795.5219581,-5.889,1538.664,64.0,-32.392,452,-48.712,551.963,-2585.56389189,288.258,60.812,0,4.75624626442,-61.735
50_sugar_small_moves_629.pdb,75.0,2.37880890506,0.298,0.239,-48.330,21.9535890897,19.552597816,-15,-64.772,-200.091,-459.52,683.541,-2748.788,568.667893152,13.8881117099,6.35932210989,-39.6980367751,0.0,39.338,-111.099,-311.381,7.93765593733,-3.31947022734,45.36,-1947.73408469,-5.889,1546.792,80.0,-32.392,447,-48.259,553.684,-2563.31323225,288.513,60.812,0,7.09429680343,-61.735
50_sugar_small_moves_338.pdb,62.5,2.47278707185,0.298,0.239,-48.330,-37.7430941401,10.3602157715,-11,-65.233,-200.091,-468.71,681.161,-2744.265,624.08070064,12.3490686671,7.84246204457,-39.6040586083,0.0,30.539,-111.099,-312.308,9.43812945477,-4.85851327014,40.21,-1892.32127721,-5.889,1543.473,60.0,-32.392,451,-47.888,561.618,-2623.00991548,282.378,60.812,0,9.9512071185,-61.735
50_sugar_small_moves_181.pdb,75.0,0.63001371771,0.298,0.392,-48.330,59.131103468,2.64083542967,-10,-66.047,-200.091,-476.43,681.278,-2741.053,602.400065531,9.21476245534,5.23334309426,-41.4468319624,0.0,29.707,-111.099,-312.072,8.55141513099,-7.9928194819,44.33,-1914.00191231,-5.889,1537.952,60.0,-32.392,452,-49.373,560.920,-2526.13571787,280.292,60.812,0,7.35827451995,-61.735
50_sugar_small_moves_378.pdb,75.0,2.43469033438,0.296,0.239,-48.330,-167.725016349,20.9021817767,-11,-65.833,-200.091,-458.17,683.588,-2748.703,493.371588937,15.2062118444,7.40017275313,-39.6421553457,0.0,29.632,-111.099,-311.367,8.31054199063,-2.00137009287,45.36,-2023.03038891,-5.889,1547.155,64.0,-32.392,451,-48.238,561.008,-2752.99183769,292.779,60.812,0,8.3321837894,-61.735
50_sugar_small_moves_77.pdb,62.5,35.8735399128,0.298,0.239,-48.330,-128.718063363,68.8141422927,-14,-64.782,-200.091,-410.26,681.455,-2747.511,638.672428888,13.9365118367,5.3650602245,-6.20330576735,0.0,44.429,-111.099,-311.662,12.1528651063,-3.27107010051,36.08,-1877.72954896,-5.889,1550.334,64.0,-32.392,448,-48.496,548.476,-2713.9848847,335.686,60.812,0,12.0919407877,-61.735
50_sugar_small_moves_121.pdb,75.0,4.89341154727,0.298,0.239,-48.330,-269.299098623,1.8565141973,-10,-65.802,-200.091,-477.21,683.297,-2747.714,234.063608225,11.9540429799,7.69498899281,-37.1834341329,0.0,25.160,-111.099,-311.954,7.18292556258,-5.25353895732,46.39,-2282.33836962,-5.889,1545.511,76.0,-32.392,452,-47.880,559.360,-2854.56591996,280.996,60.812,0,7.37027139252,-61.735
50_sugar_small_moves_88.pdb,75.0,1.76059957363,0.294,0.719,-48.330,-40.5413145953,30.2775164762,-12,-64.095,-200.091,-448.79,682.618,-2752.850,261.424909955,10.848098866,6.5060871911,-40.3162461065,0.0,38.629,-111.099,-312.592,10.2622665186,-6.35948307126,47.42,-2254.97706789,-5.889,1550.959,66.0,-32.392,450,-48.517,559.151,-2625.80813593,295.614,60.812,0,9.4904953737,-61.735
50_sugar_small_moves_909.pdb,62.5,2.59009450195,0.298,0.331,-48.330,-34.4064822744,-1.85475679882,-14,-65.816,-200.091,-480.93,682.628,-2744.987,699.010656366,12.8736305658,7.72384802305,-39.4867511782,0.0,23.681,-111.099,-312.574,8.095637201,-4.33395137148,42.27,-1817.39132148,-5.889,1542.104,72.0,-32.392,448,-47.714,557.962,-2619.67330361,281.885,60.812,0,8.42757653045,-61.735
50_sugar_small_moves_781.pdb,62.5,8.13514792295,0.298,3.261,-48.330,-223.72707802,52.9907117354,-9,-63.706,-200.091,-426.08,685.581,-2732.355,888.726580823,17.623297586,7.01418105645,-33.9416977572,0.0,33.834,-111.099,-310.219,11.6946434163,0.415715648785,27.84,-1627.67539702,-5.889,1538.923,74.0,-32.392,453,-48.833,558.005,-2808.99389936,307.855,60.812,0,13.2912957921,-61.735
50_sugar_small_moves_652.pdb,75.0,2.04458055734,0.298,0.239,-48.330,-125.317293194,2.17639985347,-10,-64.820,-200.091,-476.89,681.298,-2742.509,602.600770638,13.6373607845,7.31322005274,-40.0322651228,0.0,28.868,-111.099,-310.338,8.74554282082,-3.57022115275,39.18,-1913.80120721,-5.889,1540.894,74.0,-32.392,452,-48.579,552.893,-2710.58411453,283.584,60.812,0,8.31752020316,-61.735
50_sugar_small_moves_732.pdb,87.5,1.69650952365,0.298,0.239,-48.330,22.1925362998,-2.59077244452,-10,-66.184,-200.091,-481.66,681.282,-2737.611,921.432499601,10.7692503886,4.60375777702,-40.3803361565,0.0,24.195,-111.099,-311.844,5.49746250184,-6.43833154859,38.14,-1594.96947824,-5.889,1534.448,72.0,-32.392,452,-48.337,563.796,-2563.07428504,276.781,60.812,0,5.61457642608,-61.735
50_sugar_small_moves_960.pdb,62.5,1.70052282653,0.298,0.239,-48.330,-46.4748833037,10.9002883057,-11,-64.777,-200.091,-468.17,681.215,-2743.681,589.0722194,12.901362875,6.03998448296,-40.3763228536,0.0,32.846,-111.099,-312.208,11.3599502278,-4.30621906222,41.24,-1927.32975845,-5.889,1544.442,58.0,-32.392,451,-49.424,554.032,-2631.74170464,287.571,60.812,0,11.8611528973,-61.735
50_sugar_small_moves_503.pdb,87.5,3.50995335421,0.298,0.239,-48.330,-216.886558662,3.77171470187,-9,-65.182,-200.091,-475.3,682.003,-2750.016,351.287445097,13.8403256781,7.76034542833,-38.5668923259,0.0,28.347,-111.099,-312.092,7.25606838293,-3.3672562591,45.36,-2165.11453275,-5.889,1550.396,66.0,-32.392,453,-49.006,556.237,-2802.15338,282.200,60.812,0,6.92443281515,-61.735
50_sugar_small_moves_911.pdb,62.5,3.13023915938,0.298,0.425,-48.330,-52.6651550385,16.3756203456,-12,-66.052,-200.091,-462.7,680.570,-2734.128,841.554620773,15.0526820785,6.65389236553,-38.9466065207,0.0,33.080,-111.099,-309.681,7.39331877976,-2.15489985872,39.18,-1674.84735707,-5.889,1532.711,72.0,-32.392,450,-46.821,556.403,-2637.93197637,289.226,60.812,0,11.6637104132,-61.735
50_sugar_small_moves_400.pdb,75.0,3.93079690379,0.296,0.239,-48.330,54.1374294684,27.3259781008,-14,-65.190,-200.091,-451.75,681.488,-2734.584,945.295959828,16.1083746848,7.90379549558,-38.1460487763,0.0,34.882,-111.099,-310.890,11.1711256303,-1.09920725239,36.08,-1571.10601802,-5.889,1535.390,66.0,-32.392,448,-46.934,555.467,-2531.12939187,296.814,60.812,0,12.7581683522,-61.735
50_sugar_small_moves_900.pdb,62.5,1.66290103723,0.298,0.239,-48.330,-12.6120594556,29.8647325182,-9,-65.615,-200.091,-449.21,679.662,-2740.838,674.560548314,10.8216825106,7.55493786904,-40.4139446429,0.0,41.540,-111.099,-310.958,8.80337363978,-6.3858994266,39.18,-1841.84142953,-5.889,1539.747,64.0,-32.392,453,-47.844,559.098,-2597.87888079,294.188,60.812,0,9.81343055028,-61.735
50_sugar_small_moves_489.pdb,62.5,1.95666391725,0.296,0.331,-48.330,-13.9563896157,20.0307137505,-11,-66.020,-200.091,-459.04,682.555,-2740.163,873.846283714,9.55993609313,7.06033701906,-40.1201817629,0.0,34.603,-111.099,-312.062,7.34572413401,-7.64764584411,37.11,-1642.55569413,-5.889,1538.870,66.0,-32.392,451,-48.198,560.436,-2599.22321095,289.036,60.812,0,8.41584717077,-61.735
50_sugar_small_moves_937.pdb,50.0,3.2066121843,0.299,0.239,-48.330,-161.825244972,54.29651866,-9,-67.012,-200.091,-424.77,684.204,-2745.549,354.066280762,12.0798607281,8.00557348248,-38.8702334958,0.0,43.660,-111.099,-313.503,9.69261749745,-5.1277212091,43.3,-2162.33569708,-5.889,1548.404,56.0,-32.392,453,-47.719,551.358,-2747.09206631,319.570,60.812,0,8.86050011462,-61.735
50_sugar_small_moves_286.pdb,62.5,2.01857029374,0.292,0.239,-48.330,-123.167326808,15.6199670605,-10,-66.156,-201.048,-463.45,682.175,-2743.116,738.736560892,13.8394074898,7.50632422521,-40.0582753864,0.0,36.347,-111.099,-312.826,9.33288832918,-3.36817444739,40.21,-1777.66541695,-5.889,1543.649,62.0,-32.392,452,-48.338,558.386,-2708.43414814,285.579,60.812,0,9.81253385972,-61.735
50_sugar_small_moves_852.pdb,87.5,3.28883782147,0.296,0.239,-48.330,-88.4427834874,17.1777405777,-8,-66.962,-200.091,-461.89,681.492,-2751.791,576.07240984,11.4304128918,5.75859775819,-38.7880078587,0.0,35.710,-111.099,-313.043,8.6220945903,-5.77716904546,40.21,-1940.329568,-5.889,1551.099,62.0,-32.392,454,-48.703,553.521,-2673.70960482,294.972,60.812,0,8.47809036657,-61.735
50_sugar_small_moves_46.pdb,75.0,4.66280039586,0.298,0.239,-48.330,-117.973405365,-5.10081622239,-8,-64.436,-200.091,-484.17,681.026,-2741.308,634.856526339,9.56319993445,7.28804645525,-37.4140452843,0.0,24.764,-111.099,-310.319,6.43899562581,-7.64438200279,40.21,-1881.54545151,-5.889,1536.416,78.0,-32.392,454,-48.745,556.557,-2703.2402267,280.060,60.812,0,7.48228423258,-61.735
