filename,Fc_glycan_to_FcR_glycan_Fnat_tot_contacts_recovered_10A,delta_std_interface_interaction_energy,yhh_planarity,pro_close,hbond_sr_bb,delta_interface_sasa,delta_total_score,delta_hbonds,hbond_sc,hbond_lr_bb,total_score,fa_dun,fa_atr,delta_Fc_glycan_sasa_contributed,delta_pseudo_interface_energy,std_interface_interaction_energy,rmsd,sugar_bb,p_aa_pp,fa_elec,Fc_glycan_rmsd_after_packmin,pseudo_interface_energy,Fc_glycan_to_Fc_protein_Fnat_tot_contacts_recovered_10A,Fc_glycan_sasa_contributed,dslf_fa13,fa_sol,MonteCarlo_acceptance_rate,ref,hbonds,hbond_bb_sc,fa_intra_rep,interface_sasa,fa_rep,omega,GlcNAc_to_its_Phe_contacts_5A,Fc_glycan_rmsd,rama
50_sugar_small_moves_915.pdb,100.0,0.574638514228,0.298,0.331,-48.330,9.84702352749,-20.0172583076,-5,-67.430,-200.751,-499.09,680.228,-2754.977,208.956534972,5.08910356906,-41.5022071659,0.0,22.319,-111.099,-312.364,0.355053671993,-12.1184783682,83.51,-2307.44544287,-5.889,1549.776,42.0,-32.392,457,-50.248,551.634,-2575.41979781,280.729,60.812,1,1.1806536366,-61.735
50_sugar_small_moves_464.pdb,87.5,-0.0425505754101,0.298,0.331,-48.330,43.7445833062,-17.3940545911,0,-67.967,-201.070,-496.47,681.701,-2761.613,95.4108980493,3.36417124963,-42.1193962555,0.0,25.586,-111.099,-313.636,0.354893991151,-13.8434106876,97.94,-2420.9910798,-5.889,1557.183,38.0,-32.392,462,-52.215,551.269,-2541.52223803,282.301,60.812,2,1.27103490841,-61.735
50_sugar_small_moves_794.pdb,100.0,2.05198035811,0.298,0.331,-48.330,14.9287784767,-21.2341439533,-1,-67.740,-200.880,-500.31,681.082,-2763.013,32.8592750422,3.7063944071,-40.024865322,0.0,24.465,-111.099,-313.640,0.355130958363,-13.5011875301,100.0,-2483.5427028,-5.889,1557.765,36.0,-32.392,461,-51.974,550.156,-2570.33804286,281.478,60.812,2,0.678692680731,-61.735
50_sugar_small_moves_296.pdb,100.0,0.921511781303,0.298,0.331,-48.330,-14.380527895,-20.3616034189,-2,-67.892,-200.705,-499.43,681.808,-2760.669,50.6347088,5.51417966922,-41.1553338988,0.0,22.874,-111.099,-312.404,0.355092909273,-11.693402268,95.88,-2465.76726904,-5.889,1554.995,36.0,-32.392,460,-51.174,550.210,-2599.64734923,281.529,60.812,2,0.747691191398,-61.735
50_sugar_small_moves_901.pdb,100.0,0.346253002993,0.298,0.331,-48.330,-22.1108161056,-20.5207862245,-2,-68.037,-201.748,-499.59,682.507,-2767.185,-23.2941958806,3.05934909292,-41.7305926771,0.0,23.823,-111.099,-313.849,0.354893991151,-14.1482328443,100.0,-2539.69617373,-5.889,1562.334,36.0,-32.392,460,-51.940,551.159,-2607.37763744,281.348,60.812,2,0.709268656914,-61.735
50_sugar_small_moves_210.pdb,100.0,0.345825167638,0.298,0.331,-48.330,38.0773751126,-19.9406384444,-4,-67.783,-200.648,-499.01,680.972,-2755.277,135.140619028,4.0662691001,-41.7310205125,0.0,24.748,-111.099,-311.935,0.355107471499,-13.1413128371,89.69,-2381.26135882,-5.889,1548.336,34.0,-32.392,458,-50.104,550.952,-2547.18944622,279.731,60.812,1,0.863942693428,-61.735
50_sugar_small_moves_253.pdb,87.5,0.425392851588,0.298,0.331,-48.330,33.501556207,-18.9608381808,-3,-67.666,-200.714,-498.03,680.798,-2761.742,63.7167893017,4.81122056632,-41.6514528285,0.0,24.629,-111.099,-312.953,0.341476164487,-12.3963613709,94.85,-2452.68518854,-5.889,1556.815,44.0,-32.392,459,-51.060,551.263,-2551.76526513,280.603,60.812,1,0.943786328734,-61.735
50_sugar_small_moves_141.pdb,100.0,0.709493810311,0.298,0.484,-48.330,24.2893826202,-22.7132970922,0,-69.096,-200.909,-501.78,681.028,-2769.473,-13.5231213252,2.26384863608,-41.3673518698,0.0,23.722,-111.099,-314.023,0.355166838308,-14.9437333012,98.97,-2529.92509917,-5.889,1562.984,38.0,-32.392,462,-52.569,551.242,-2560.97743872,283.162,60.812,2,0.629724324077,-61.735
50_sugar_small_moves_719.pdb,87.5,0.986843691587,0.298,0.331,-48.330,28.0619156769,-21.2517849457,-3,-67.916,-200.780,-500.32,681.403,-2753.876,208.078975667,4.82070207054,-41.0900019885,0.0,23.187,-111.099,-311.930,0.355107471499,-12.3868798667,85.57,-2308.32300218,-5.889,1547.836,28.0,-32.392,459,-50.628,551.208,-2557.20490566,279.176,60.812,1,1.05832751388,-61.735
50_sugar_small_moves_642.pdb,87.5,0.444926233612,0.298,0.331,-48.330,31.5105931946,-21.0736778447,-3,-67.806,-200.833,-500.14,680.803,-2759.956,75.7978110006,4.48054782262,-41.6319194465,0.0,23.160,-111.099,-312.442,0.341753442634,-12.7270341146,96.91,-2440.60416684,-5.889,1554.398,48.0,-32.392,459,-51.060,550.515,-2553.75622814,281.081,60.812,1,1.05635312089,-61.735
50_sugar_small_moves_470.pdb,100.0,2.34681688581,0.298,0.484,-48.330,23.8916337191,-19.0295501041,-3,-68.168,-200.905,-498.1,681.426,-2762.322,45.1783829222,4.76116906945,-39.7300287943,0.0,25.367,-111.099,-313.857,0.355110983631,-12.4464128678,96.91,-2471.22359492,-5.889,1557.364,38.0,-32.392,459,-51.524,550.582,-2561.37518762,281.786,60.812,2,0.838718845725,-61.735
50_sugar_small_moves_199.pdb,100.0,0.357187330025,0.298,0.800,-48.330,1.08242993108,-19.7194702402,-6,-67.832,-200.091,-498.79,680.609,-2754.192,151.992874453,6.08669085304,-41.7196583501,0.0,24.054,-111.099,-311.330,0.341453508975,-11.1208910842,85.57,-2364.40910339,-5.889,1546.927,38.0,-32.392,456,-50.330,551.158,-2584.18439141,279.771,60.812,1,0.91434523274,-61.735
50_sugar_small_moves_304.pdb,100.0,0.340006050714,0.298,0.331,-48.330,11.4934585456,-21.9959652938,-2,-68.341,-200.874,-501.07,680.846,-2762.292,45.597804934,3.76669628804,-41.7368396294,0.0,23.737,-111.099,-312.812,0.355157234542,-13.4408856492,97.94,-2470.80417291,-5.889,1556.738,36.0,-32.392,460,-51.168,550.472,-2573.77336279,280.631,60.812,2,0.561583980147,-61.735
50_sugar_small_moves_959.pdb,87.5,0.27908351742,0.298,0.331,-48.330,27.2943121148,-24.8686834057,0,-68.452,-200.693,-503.94,681.321,-2763.203,122.263424667,2.30906456846,-41.7977621627,0.0,22.913,-111.099,-313.322,0.355094594426,-14.8985173688,98.97,-2394.13855318,-5.889,1557.477,32.0,-32.392,462,-52.372,550.118,-2557.97250922,280.278,60.812,2,0.995685471173,-61.735
50_sugar_small_moves_693.pdb,100.0,0.434047203475,0.298,0.331,-48.330,28.5641826505,-23.0824404654,-5,-67.612,-200.766,-502.15,681.219,-2755.109,173.096914833,4.18004795266,-41.6427984767,0.0,22.739,-111.099,-312.075,0.355118557518,-13.0275339846,87.63,-2343.30506301,-5.889,1549.482,42.0,-32.392,457,-50.981,550.485,-2556.70263869,278.469,60.812,1,1.08589091711,-61.735
50_sugar_small_moves_185.pdb,100.0,0.471653141057,0.298,0.331,-48.330,-1.7697250764,-24.4392284848,-1,-68.242,-200.935,-503.51,680.894,-2762.723,23.8173757772,2.15044826059,-41.6051925391,0.0,23.008,-111.099,-313.469,0.34174634504,-15.0571336766,97.94,-2492.58460207,-5.889,1558.000,30.0,-32.392,461,-52.832,550.153,-2587.03654641,280.640,60.812,2,0.736495863654,-61.735
50_sugar_small_moves_882.pdb,100.0,0.64438647688,0.298,0.331,-48.330,30.5355824612,-18.8653261987,-7,-67.646,-200.091,-497.94,680.610,-2755.781,123.453715946,6.50615812456,-41.4324592032,0.0,23.610,-111.099,-312.093,0.341764411745,-10.7014238127,88.66,-2392.9482619,-5.889,1550.130,36.0,-32.392,455,-49.696,550.341,-2554.73123888,280.683,60.812,1,0.866374799999,-61.735
50_sugar_small_moves_663.pdb,87.5,1.96946257263,0.298,0.331,-48.330,27.0290686106,-18.4984662653,-3,-67.275,-200.823,-497.57,680.812,-2756.899,100.860467564,5.40662880888,-40.1073831075,0.0,22.610,-111.099,-313.198,0.34159779256,-11.8009531284,91.75,-2415.54151028,-5.889,1551.686,34.0,-32.392,459,-50.829,551.700,-2558.23775273,282.649,60.812,1,1.03462726485,-61.735
50_sugar_small_moves_314.pdb,100.0,0.218930090756,0.298,0.331,-48.330,44.888099761,-24.2452206343,2,-68.798,-200.641,-503.32,681.155,-2766.234,36.9193297613,0.341169770273,-41.8579155894,0.0,25.215,-111.099,-314.018,0.341764411745,-16.866412167,96.91,-2479.48264808,-5.889,1560.532,44.0,-32.392,464,-53.322,549.986,-2540.37872158,280.813,60.812,2,0.760193468378,-61.735
50_sugar_small_moves_874.pdb,100.0,0.501084656072,0.298,0.484,-48.330,30.2702691438,-17.5871648617,-4,-67.514,-201.037,-496.66,681.424,-2761.393,66.5470384877,3.95616509014,-41.5757610241,0.0,26.485,-111.099,-312.463,0.355097428476,-13.2514168471,95.88,-2449.85493936,-5.889,1554.193,34.0,-32.392,458,-50.968,551.862,-2554.99655219,280.604,60.812,1,0.624527249825,-61.735
50_sugar_small_moves_745.pdb,100.0,1.00332654244,0.298,0.331,-48.330,-9.93214905278,-14.6466218315,-10,-66.205,-200.091,-493.72,680.816,-2747.077,269.712152122,8.57017776193,-41.0735191377,0.0,23.880,-111.099,-310.606,0.341764411745,-8.63740417531,79.38,-2246.68982572,-5.889,1541.112,46.0,-32.392,452,-49.064,550.848,-2595.19897039,280.674,60.812,0,1.30464730824,-61.735
50_sugar_small_moves_803.pdb,87.5,0.248731115169,0.298,0.331,-48.330,26.3388956112,-21.1158926702,-5,-67.045,-200.677,-500.19,680.954,-2751.805,293.363729378,5.50706629151,-41.828114565,0.0,21.885,-111.099,-312.010,0.355107471499,-11.7005156457,83.51,-2223.03824847,-5.889,1546.884,46.0,-32.392,457,-49.825,550.492,-2558.92792573,278.965,60.812,1,1.43368404033,-61.735
50_sugar_small_moves_760.pdb,100.0,0.681711364755,0.298,0.331,-48.330,0.800865659116,-18.9300757988,-6,-67.825,-200.829,-498.0,681.791,-2757.441,76.7881185752,6.96016750263,-41.3951343154,0.0,22.991,-111.099,-311.502,0.341471405197,-10.2474144346,92.78,-2439.61385927,-5.889,1551.601,36.0,-32.392,456,-49.893,551.284,-2584.46595568,279.827,60.812,1,0.63691868336,-61.735
50_sugar_small_moves_924.pdb,100.0,0.29012830959,0.298,0.331,-48.330,7.57538054327,-17.8811501065,-5,-67.366,-200.761,-496.95,680.513,-2759.095,117.934860738,4.18717126069,-41.7867173705,0.0,26.554,-111.099,-312.455,0.355107471499,-13.0204106765,88.66,-2398.46711711,-5.889,1551.835,38.0,-32.392,457,-50.835,550.567,-2577.69144079,282.096,60.812,1,0.903463935446,-61.735
50_sugar_small_moves_673.pdb,100.0,0.1693017946,0.298,0.331,-48.330,-20.9345184889,-20.9260318339,-7,-68.297,-200.091,-500.0,681.410,-2753.387,154.744211486,5.98699221164,-41.9075438855,0.0,22.151,-111.099,-311.237,0.355166838308,-11.2205897256,92.78,-2361.65776636,-5.889,1547.403,54.0,-32.392,455,-49.373,550.637,-2606.20133983,278.793,60.812,0,0.897098730817,-61.735
50_sugar_small_moves_496.pdb,87.5,0.907632575158,0.298,0.331,-48.330,-50.2075375262,-18.0811557874,-3,-67.398,-200.352,-497.15,681.134,-2762.135,23.4033371365,5.64825436852,-41.169213105,0.0,23.403,-111.099,-313.009,0.355130958363,-11.5593275687,91.75,-2492.99864071,-5.889,1557.786,36.0,-32.392,459,-51.584,551.246,-2635.47435886,281.760,60.812,1,0.991908065996,-61.735
50_sugar_small_moves_699.pdb,100.0,0.425712640125,0.298,0.331,-48.330,-23.8230151299,-21.7209115262,-2,-68.403,-200.923,-500.79,681.150,-2761.332,12.1715771375,2.96635733952,-41.65113304,0.0,22.794,-111.099,-312.569,0.355143123297,-14.2412245977,98.97,-2504.23040071,-5.889,1556.520,42.0,-32.392,460,-51.543,550.767,-2609.08983647,280.752,60.812,2,0.561905719248,-61.735
50_sugar_small_moves_665.pdb,100.0,0.658359590378,0.298,0.331,-48.330,-42.5086342141,-21.9734853918,0,-68.804,-200.862,-501.04,679.749,-2764.028,-3.33464933992,2.94203739455,-41.4184860898,0.0,24.184,-111.099,-313.451,0.355107471499,-14.2655445427,96.91,-2519.73662718,-5.889,1559.045,28.0,-32.392,462,-52.155,551.359,-2627.77545555,281.924,60.812,2,0.577993730406,-61.735
50_sugar_small_moves_461.pdb,75.0,0.202746349821,0.298,0.331,-48.330,8.90084563339,-24.1950541062,-1,-68.684,-200.897,-503.27,679.689,-2763.627,25.4511047983,2.2787662464,-41.8740993303,0.0,22.881,-111.099,-313.679,0.341643824093,-14.9288156908,97.94,-2490.95087305,-5.889,1558.591,36.0,-32.392,461,-52.104,550.443,-2576.3659757,282.124,60.812,2,0.888869542164,-61.735
50_sugar_small_moves_219.pdb,87.5,2.29361818816,0.298,0.331,-48.330,22.1307749153,-18.6503372476,-4,-67.766,-200.869,-497.72,680.487,-2753.288,230.847253423,6.3618601513,-39.783227492,0.0,23.015,-111.099,-313.097,0.341438976335,-10.8457217859,87.63,-2285.55472442,-5.889,1548.652,40.0,-32.392,458,-48.596,550.458,-2563.13604642,281.286,60.812,1,1.28005107869,-61.735
50_sugar_small_moves_341.pdb,87.5,0.61068134112,0.298,0.331,-48.330,34.9773755944,-18.774637783,-5,-67.480,-200.818,-497.85,680.329,-2753.436,175.43615248,4.66344723111,-41.466164339,0.0,24.977,-111.099,-311.812,0.355166838308,-12.5441347061,86.6,-2340.96582537,-5.889,1547.172,38.0,-32.392,457,-49.532,550.829,-2550.28944574,279.930,60.812,1,1.29690637924,-61.735
50_sugar_small_moves_102.pdb,100.0,0.54261295698,0.298,0.331,-48.330,-4.00338193904,-22.9043038333,-1,-68.475,-201.404,-501.98,679.835,-2766.421,-15.4129871103,1.26067804278,-41.5342327231,0.0,25.709,-111.099,-314.233,0.355130958363,-15.9469038945,100.0,-2531.81496496,-5.889,1560.192,34.0,-32.392,461,-52.494,550.688,-2589.27020328,282.633,60.812,2,0.500021991209,-61.735
50_sugar_small_moves_354.pdb,100.0,0.57814715107,0.298,0.331,-48.330,25.0776120955,-18.5492526215,-5,-67.548,-200.623,-497.62,681.038,-2757.346,164.461064479,4.14902175952,-41.4986985291,0.0,25.969,-111.099,-312.111,0.341764411745,-13.0585601777,86.6,-2351.94091337,-5.889,1549.839,42.0,-32.392,457,-50.255,551.325,-2560.18920924,280.096,60.812,1,1.24746313823,-61.735
50_sugar_small_moves_485.pdb,100.0,2.57439171918,0.298,0.331,-48.330,3.55006951176,-16.1909881041,-6,-67.375,-200.091,-495.26,681.309,-2756.540,31.3749617191,7.3292200239,-39.5024539609,0.0,23.634,-111.099,-312.634,0.354899796644,-9.87836191334,91.75,-2485.02701613,-5.889,1551.144,34.0,-32.392,456,-50.284,551.281,-2581.71675182,282.299,60.812,0,0.794641415537,-61.735
50_sugar_small_moves_90.pdb,100.0,0.569497581851,0.298,0.331,-48.330,3.07427724362,-23.20889981,0,-68.706,-200.855,-502.28,681.004,-2764.090,41.5610212715,2.12725811396,-41.5073480983,0.0,24.184,-111.099,-312.865,0.341598857411,-15.0803238233,98.97,-2474.84095657,-5.889,1558.611,30.0,-32.392,462,-52.816,550.680,-2582.19254409,280.578,60.812,2,0.616007311749,-61.735
50_sugar_small_moves_572.pdb,100.0,2.19581798019,0.298,0.331,-48.330,4.49608450845,-14.9400067417,-3,-67.519,-200.542,-494.01,680.175,-2757.576,89.9364052332,6.19477848269,-39.8810276999,0.0,25.481,-111.099,-313.700,0.354906233759,-11.0128034545,91.75,-2426.46557261,-5.889,1552.789,46.0,-32.392,459,-51.033,550.507,-2580.77073683,285.411,60.812,1,0.678031766369,-61.735
50_sugar_small_moves_551.pdb,87.5,0.416164941707,0.298,0.331,-48.330,32.7485048124,-18.2872951261,-5,-67.830,-200.091,-497.36,680.189,-2755.076,156.350061781,5.88027928771,-41.6606807384,0.0,24.299,-111.099,-312.603,0.355130958363,-11.3273026495,90.72,-2360.05191606,-5.889,1550.787,40.0,-32.392,457,-50.321,551.025,-2552.51831652,280.266,60.812,1,1.18488755084,-61.735
50_sugar_small_moves_130.pdb,100.0,0.389127961632,0.298,0.331,-48.330,12.8602452753,-21.5180967638,0,-67.986,-200.811,-500.59,679.736,-2763.987,27.6596134057,3.04519534309,-41.6877177185,0.0,25.423,-111.099,-313.332,0.355130958363,-14.1623865941,98.97,-2488.74236444,-5.889,1559.190,36.0,-32.392,462,-51.633,549.671,-2572.40657606,281.143,60.812,2,0.76010303964,-61.735
50_sugar_small_moves_62.pdb,100.0,0.478415028027,0.298,0.331,-48.330,6.60288308407,-22.8265043775,-4,-68.353,-200.646,-501.9,681.615,-2762.174,50.5065550907,2.87855538222,-41.5984306521,0.0,24.009,-111.099,-312.782,0.34174634504,-14.329026555,97.94,-2465.89542275,-5.889,1556.159,34.0,-32.392,458,-51.362,550.527,-2578.66393825,279.114,60.812,2,0.641077891734,-61.735
50_sugar_small_moves_916.pdb,100.0,1.19681420072,0.298,0.331,-48.330,24.5534082724,-18.7939552378,-6,-67.970,-200.091,-497.87,680.695,-2757.501,68.3896872989,6.49722680581,-40.8800314794,0.0,23.577,-111.099,-311.876,0.354943286476,-10.7103551314,93.81,-2448.01229055,-5.889,1551.621,38.0,-32.392,456,-50.191,551.590,-2560.71341306,280.285,60.812,2,0.547134188828,-61.735
50_sugar_small_moves_678.pdb,100.0,0.433140108147,0.298,0.484,-48.330,26.5139792847,-19.4549071617,-3,-68.195,-200.900,-498.53,680.714,-2761.237,-16.3774017559,2.99085996805,-41.643705572,0.0,25.139,-111.099,-312.832,0.355107471499,-14.2167219692,93.81,-2532.7793796,-5.889,1554.900,34.0,-32.392,459,-50.906,551.362,-2558.75284205,281.278,60.812,1,1.11511719388,-61.735
50_sugar_small_moves_240.pdb,87.5,0.420781862335,0.298,0.331,-48.330,27.0729810946,-23.1546295551,-4,-67.654,-200.877,-502.23,681.892,-2762.261,12.8932358767,2.9655948556,-41.6560638178,0.0,23.583,-111.099,-312.646,0.341632112688,-14.2419870816,96.91,-2503.50874197,-5.889,1556.037,38.0,-32.392,458,-51.624,550.892,-2558.19384024,278.437,60.812,1,0.995578721526,-61.735
50_sugar_small_moves_779.pdb,100.0,0.77919400866,0.298,0.331,-48.330,-1.19048520424,-18.9476851914,3,-68.601,-200.790,-498.02,680.378,-2771.857,-47.4976927875,4.68783650874,-41.2976516715,0.0,24.526,-111.099,-315.384,0.355087047651,-12.5197454285,96.91,-2563.89967063,-5.889,1566.329,36.0,-32.392,465,-52.777,551.292,-2586.45730654,286.869,60.812,2,0.676816674633,-61.735
50_sugar_small_moves_463.pdb,100.0,0.446511438387,0.298,0.331,-48.330,16.710736372,-18.8358504379,-4,-67.460,-200.816,-497.91,681.959,-2756.273,153.591921843,5.51243973893,-41.6303342417,0.0,24.162,-111.099,-312.022,0.341753577534,-11.6951421983,87.63,-2362.810056,-5.889,1550.711,50.0,-32.392,458,-50.623,550.817,-2568.55608496,279.643,60.812,1,1.00086361253,-61.735
50_sugar_small_moves_389.pdb,100.0,0.402826756688,0.298,0.331,-48.330,-26.8223595709,-19.2369600494,-3,-67.514,-200.091,-498.31,681.344,-2757.919,32.8986186421,5.93923998069,-41.6740189234,0.0,24.290,-111.099,-312.862,0.341753577534,-11.2683419565,94.85,-2483.5033592,-5.889,1552.723,30.0,-32.392,459,-51.233,551.075,-2612.08918091,279.883,60.812,1,0.670437928026,-61.735
50_sugar_small_moves_306.pdb,100.0,2.47870128662,0.298,0.331,-48.330,-11.9348174067,-18.8830578322,-2,-68.251,-200.952,-497.95,681.183,-2766.455,-28.8678233982,3.83764372598,-39.5981443935,0.0,25.105,-111.099,-314.357,0.355107471499,-13.3699382113,98.97,-2545.26980124,-5.889,1559.770,22.0,-32.392,460,-51.532,551.304,-2597.20163874,284.235,60.812,2,0.517455205166,-61.735
50_sugar_small_moves_624.pdb,100.0,0.775141044916,0.298,0.331,-48.330,-5.93392553128,-22.1888228586,-4,-68.363,-200.767,-501.26,679.282,-2760.464,19.0426281219,4.16458261788,-41.3017046352,0.0,23.462,-111.099,-312.780,0.354903640464,-13.0429993194,97.94,-2497.35934972,-5.889,1555.264,32.0,-32.392,458,-49.247,550.001,-2591.20074687,280.356,60.812,1,0.604919297599,-61.735
50_sugar_small_moves_298.pdb,100.0,0.703289735098,0.298,0.331,-48.330,-17.9788848494,-18.5035092646,-2,-68.316,-200.958,-497.57,681.461,-2769.448,-63.0509733416,4.27472574142,-41.373555945,0.0,24.827,-111.099,-314.248,0.341753577534,-12.9328561958,97.94,-2579.45295119,-5.889,1562.690,30.0,-32.392,460,-51.219,551.357,-2603.24570619,284.284,60.812,2,0.570010075059,-61.735
50_sugar_small_moves_477.pdb,100.0,2.92431626656,0.298,0.331,-48.330,16.1196049898,-19.253779166,-1,-68.298,-200.691,-498.32,681.228,-2759.213,90.6825683951,5.88395129965,-39.1525294136,0.0,22.921,-111.099,-313.248,0.341764411745,-11.3236306376,95.88,-2425.71940945,-5.889,1553.753,44.0,-32.392,461,-50.970,551.009,-2569.14721635,283.187,60.812,1,0.758976858084,-61.735
50_sugar_small_moves_458.pdb,100.0,0.528717480071,0.298,0.331,-48.330,-36.4685383651,-20.1723905325,-4,-67.379,-200.091,-499.24,679.838,-2758.545,23.275447166,5.48909322278,-41.5481282001,0.0,23.362,-111.099,-312.269,0.355129000919,-11.7184887145,92.78,-2493.12653068,-5.889,1553.820,40.0,-32.392,458,-50.816,550.196,-2621.7353597,280.646,60.812,2,0.818907035334,-61.735
50_sugar_small_moves_651.pdb,100.0,2.19591413971,0.298,0.331,-48.330,15.5197081763,-19.9412411771,-4,-67.234,-200.811,-499.01,681.473,-2755.947,81.4198966152,5.71454543817,-39.8809315404,0.0,23.387,-111.099,-313.499,0.355107471499,-11.4930364991,94.85,-2434.98208123,-5.889,1551.672,28.0,-32.392,458,-51.021,550.872,-2569.74711316,280.099,60.812,1,0.702005069552,-61.735
50_sugar_small_moves_51.pdb,100.0,0.813463562331,0.298,0.331,-48.330,-19.0540697248,-21.4061467247,0,-68.699,-200.543,-500.48,680.220,-2761.567,38.0801676394,3.28801608718,-41.2633821178,0.0,24.254,-111.099,-313.416,0.354893991151,-13.9195658501,95.88,-2478.32181021,-5.889,1557.126,36.0,-32.392,462,-52.279,550.542,-2604.32089106,281.888,60.812,2,0.82903997707,-61.735
50_sugar_small_moves_415.pdb,87.5,0.477901631735,0.299,0.331,-48.330,29.738758209,-22.8860317196,1,-68.378,-201.382,-501.96,679.922,-2764.098,25.425103271,1.17212440007,-41.5989440484,0.0,24.622,-111.099,-314.154,0.341471405197,-16.0354575372,98.97,-2490.97687457,-5.889,1559.308,36.0,-32.392,463,-53.140,550.453,-2555.52806313,282.895,60.812,2,0.792706747905,-61.735
50_sugar_small_moves_973.pdb,100.0,0.249365856654,0.298,0.331,-48.330,20.0436093545,-22.6185064909,0,-68.594,-200.468,-501.69,680.818,-2761.598,50.7002556096,3.76749157752,-41.8274798235,0.0,22.990,-111.099,-312.846,0.355166838308,-13.4400903597,95.88,-2465.70172224,-5.889,1555.798,36.0,-32.392,462,-51.691,550.854,-2565.22321198,281.052,60.812,2,0.786020368165,-61.735
50_sugar_small_moves_307.pdb,87.5,0.419301941862,0.298,0.331,-48.330,-28.5361255131,-19.8244533525,-3,-67.686,-200.091,-498.9,680.341,-2760.415,79.6224634673,5.06121353916,-41.6575437383,0.0,23.248,-111.099,-312.560,0.341643824093,-12.1463683981,93.81,-2436.77951438,-5.889,1555.010,40.0,-32.392,459,-51.272,550.102,-2613.80294685,282.432,60.812,1,0.694111670926,-61.735
50_sugar_small_moves_773.pdb,87.5,0.426982855126,0.298,0.331,-48.330,47.5646125896,-23.3151390281,-3,-68.324,-200.842,-502.39,680.945,-2756.588,81.1528767537,3.84437575232,-41.649862825,0.0,22.990,-111.099,-312.603,0.341754108977,-13.3632061849,96.91,-2435.24910109,-5.889,1551.458,28.0,-32.392,459,-50.997,551.204,-2537.70220875,278.376,60.812,1,1.02971658912,-61.735
50_sugar_small_moves_743.pdb,87.5,2.17693481955,0.298,0.331,-48.330,-18.1923735234,-14.9407407595,-9,-66.111,-200.091,-494.01,681.029,-2746.866,319.831825896,9.51798131581,-39.8999108606,0.0,22.868,-111.099,-311.203,0.341476164487,-7.68960062142,78.35,-2196.57015195,-5.889,1541.747,60.0,-32.392,453,-48.930,550.906,-2603.45919486,280.643,60.812,0,1.48983974536,-61.735
50_sugar_small_moves_114.pdb,100.0,0.764136942199,0.298,0.331,-48.330,-11.049120989,-21.3807955813,-2,-67.404,-201.005,-500.45,680.963,-2759.407,62.5645384436,4.99706880425,-41.3127087379,0.0,23.057,-111.099,-312.939,0.355157234542,-12.210513133,94.85,-2453.8374394,-5.889,1555.089,42.0,-32.392,460,-51.971,550.591,-2596.31594233,280.577,60.812,1,0.875674219138,-61.735
50_sugar_small_moves_969.pdb,100.0,1.87750833951,0.298,0.331,-48.330,0.773343756096,-16.5940463866,-4,-66.737,-200.559,-495.67,681.029,-2755.135,232.20876538,6.62098022899,-40.1993373406,0.0,26.181,-111.099,-312.884,0.341735137227,-10.5866017082,78.35,-2284.19321246,-5.889,1549.857,40.0,-32.392,458,-50.781,550.337,-2584.49347758,281.032,60.812,1,1.42315237097,-61.735
50_sugar_small_moves_717.pdb,100.0,0.78044970595,0.298,0.331,-48.330,19.8877941159,-10.6241788595,-3,-68.063,-200.093,-489.7,681.071,-2764.852,7.61864919462,4.71718655209,-41.2963959742,0.0,24.461,-111.099,-313.239,0.354885365198,-12.4903953851,96.91,-2508.78332865,-5.889,1558.096,44.0,-32.392,459,-51.064,558.165,-2565.37902722,283.826,60.812,1,0.800906405261,-61.735
50_sugar_small_moves_493.pdb,100.0,0.93662531256,0.298,0.331,-48.330,-10.3644865011,-24.6358662819,0,-68.729,-200.722,-503.71,679.649,-2763.488,-3.68571650118,2.53605391914,-41.1402203676,0.0,22.567,-111.099,-314.189,0.341764411745,-14.6715280181,98.97,-2520.08769435,-5.889,1559.844,28.0,-32.392,462,-52.818,550.493,-2595.63130784,281.691,60.812,2,0.604832915721,-61.735
50_sugar_small_moves_82.pdb,100.0,0.548809944647,0.298,0.331,-48.330,24.686239464,-22.32197632,-2,-68.698,-200.930,-501.39,681.001,-2762.898,36.9002087098,2.48961656155,-41.5280357355,0.0,25.216,-111.099,-313.152,0.341445906765,-14.7179653757,97.94,-2479.50176914,-5.889,1557.127,38.0,-32.392,460,-52.148,550.086,-2560.58058187,281.006,60.812,1,0.494885045062,-61.735
50_sugar_small_moves_626.pdb,100.0,0.513329571912,0.298,0.331,-48.330,-9.97879976444,-22.9857130561,1,-68.385,-200.907,-502.06,681.344,-2762.260,32.7150953319,3.39909115337,-41.5635161082,0.0,22.691,-111.099,-313.066,0.355130958363,-13.8084907839,98.97,-2483.68688251,-5.889,1557.568,32.0,-32.392,463,-52.534,551.072,-2595.2456211,280.426,60.812,2,0.535738921461,-61.735
50_sugar_small_moves_361.pdb,100.0,0.314299223627,0.298,0.331,-48.330,32.1998043236,-22.2783989409,-3,-68.203,-200.656,-501.35,679.837,-2762.533,20.9286386686,3.29896957406,-41.7625464565,0.0,25.034,-111.099,-313.200,0.355094594426,-13.9086123632,97.94,-2495.47333918,-5.889,1556.667,32.0,-32.392,459,-51.303,549.873,-2553.06701701,281.139,60.812,2,0.61575486988,-61.735
