filename,Fc_glycan_to_FcR_glycan_Fnat_tot_contacts_recovered_10A,delta_std_interface_interaction_energy,yhh_planarity,pro_close,hbond_sr_bb,delta_interface_sasa,delta_total_score,delta_hbonds,hbond_sc,hbond_lr_bb,total_score,fa_dun,fa_atr,delta_Fc_glycan_sasa_contributed,delta_pseudo_interface_energy,Fc_glycan_rmsd_after_reset,std_interface_interaction_energy,rmsd,sugar_bb,p_aa_pp,fa_elec,Fc_glycan_rmsd_after_packmin,pseudo_interface_energy,Fc_glycan_to_Fc_protein_Fnat_tot_contacts_recovered_10A,Fc_glycan_sasa_contributed,dslf_fa13,fa_sol,MonteCarlo_acceptance_rate,ref,hbonds,hbond_bb_sc,fa_intra_rep,interface_sasa,fa_rep,omega,GlcNAc_to_its_Phe_contacts_5A,atom_pair_constraint,Fc_glycan_rmsd,rama
50_sugar_small_moves_874.pdb,87.5,2.00244226758,0.299,0.105,-48.330,49.6502500176,25.6969448134,-8,-67.456,-200.616,-453.37,682.049,-2748.438,181.34317667,9.90387608579,7.92799218038,-40.0744034125,0.0,28.859,-111.099,-310.383,10.2487377466,-7.30370585145,84.54,-2335.05880118,-5.889,1544.509,68.0,-32.392,454,-47.283,554.923,-2535.61657132,293.328,60.812,1,15.359,2.08994049181,-61.735
50_sugar_small_moves_745.pdb,87.5,0.586578620636,0.296,0.239,-48.330,29.1400792475,11.4344541906,-7,-67.367,-200.091,-467.64,683.037,-2749.798,248.991060251,9.82592122185,5.750319897,-41.4902670595,0.0,30.112,-111.099,-311.328,3.99948988916,-7.38166071538,80.41,-2267.41091759,-5.889,1543.869,64.0,-32.392,455,-49.031,552.420,-2556.12674209,288.253,60.812,0,10.386,1.41073502644,-61.735
50_sugar_small_moves_803.pdb,100.0,0.500159661968,0.298,0.239,-48.330,18.7695500287,-2.9883785428,-5,-67.020,-200.865,-482.06,681.267,-2755.722,140.939688786,7.36991428522,6.37867617575,-41.5766860182,0.0,28.167,-111.099,-313.372,10.2361793779,-9.83766765202,89.69,-2375.46228906,-5.889,1553.397,62.0,-32.392,457,-50.606,550.670,-2566.49727131,285.151,60.812,1,4.969,1.10857136175,-61.735
50_sugar_small_moves_760.pdb,87.5,0.0317011764487,0.299,0.770,-48.330,-53.4311839257,190.962518734,-9,-66.114,-200.091,-288.11,685.088,-2759.410,-119.276545755,15.1278322912,6.98110775996,-42.0451445037,0.0,41.603,-111.099,-311.473,8.65828952786,-2.079749646,77.32,-2635.6785236,-5.889,1563.694,64.0,-32.392,453,-48.432,552.868,-2638.69800526,306.417,60.812,0,145.306,6.1390000007,-61.735
50_sugar_small_moves_924.pdb,87.5,1.92106239986,0.296,0.239,-48.330,25.1860397056,19.8213451077,-9,-68.513,-200.893,-459.25,682.597,-2753.371,-51.3171015094,7.43649747496,8.54304918995,-40.1557832803,0.0,36.840,-111.099,-310.984,10.4799179106,-9.77108446228,92.78,-2567.71907935,-5.889,1553.069,60.0,-32.392,453,-49.170,558.862,-2560.08078163,283.313,60.812,1,7.097,1.61002421205,-61.735
50_sugar_small_moves_673.pdb,75.0,6.19002979019,0.299,0.239,-48.330,59.3525120584,207.860565272,-10,-66.002,-200.091,-271.21,687.814,-2753.508,105.303486306,14.7206788582,6.10713691304,-35.8868158899,0.0,49.266,-111.099,-310.383,12.8292110363,-2.48690307902,67.01,-2411.09849154,-5.889,1551.831,74.0,-32.392,452,-46.853,556.998,-2525.91430928,362.682,60.812,0,95.130,4.95566691122,-61.735
50_sugar_small_moves_496.pdb,87.5,1.24846845537,0.294,0.392,-48.330,11.4185955561,-2.92216859347,-7,-68.872,-200.091,-481.99,680.944,-2758.704,28.9692696913,6.70567559948,8.17906928664,-40.8283772248,0.0,26.540,-111.099,-314.241,7.16321509664,-10.5019063378,92.78,-2487.43270815,-5.889,1556.760,46.0,-32.392,455,-50.073,554.422,-2573.84822578,281.614,60.812,1,7.655,1.04440405002,-61.735
50_sugar_small_moves_699.pdb,100.0,0.349911560284,0.298,0.239,-48.330,-10.6422110487,12.6502449996,-7,-65.667,-200.091,-466.42,684.618,-2751.065,130.762813544,12.2318376834,4.71198004487,-41.7269341198,0.0,27.056,-111.099,-311.710,3.20143595552,-4.97574425383,85.57,-2385.6391643,-5.889,1547.848,62.0,-32.392,455,-48.927,555.214,-2595.90903239,284.703,60.812,0,9.698,1.13036764038,-61.735
50_sugar_small_moves_665.pdb,100.0,0.406762355192,0.299,0.105,-48.330,-0.404419937229,10.5790137002,-9,-65.368,-200.091,-468.49,680.511,-2749.651,81.0777655397,10.2139363848,7.44899219214,-41.6700833249,0.0,30.252,-111.099,-311.342,7.44093275246,-6.99364555239,82.47,-2435.32421231,-5.889,1544.559,52.0,-32.392,453,-48.649,556.397,-2585.67124127,283.904,60.812,0,9.214,1.44476020325,-61.735
50_sugar_small_moves_461.pdb,75.0,0.323443324031,0.299,0.432,-48.330,84.2695848907,265.399035797,-6,-66.511,-200.091,-213.67,687.942,-2761.827,487.599125754,12.8593258893,7.79346473157,-41.7534023561,0.0,46.007,-111.099,-313.143,9.88591551976,-4.34825604799,59.79,-2028.80285209,-5.889,1566.610,64.0,-32.392,456,-49.006,553.426,-2500.99723645,325.125,60.812,0,195.698,6.80770313049,-61.735
