filename,Fc_glycan_to_FcR_glycan_Fnat_tot_contacts_recovered_10A,delta_std_interface_interaction_energy,yhh_planarity,pro_close,hbond_sr_bb,delta_interface_sasa,delta_total_score,delta_hbonds,hbond_sc,hbond_lr_bb,total_score,fa_dun,fa_atr,delta_Fc_glycan_sasa_contributed,delta_pseudo_interface_energy,std_interface_interaction_energy,rmsd,sugar_bb,p_aa_pp,fa_elec,Fc_glycan_rmsd_after_packmin,pseudo_interface_energy,Fc_glycan_to_Fc_protein_Fnat_tot_contacts_recovered_10A,Fc_glycan_sasa_contributed,dslf_fa13,fa_sol,MonteCarlo_acceptance_rate,ref,hbonds,hbond_bb_sc,fa_intra_rep,interface_sasa,fa_rep,omega,GlcNAc_to_its_Phe_contacts_5A,atom_pair_constraint,Fc_glycan_rmsd,rama
50_sugar_small_moves_370.pdb,87.5,7.22970658495,0.271,0.720,-48.330,93.5381752759,-37.4769342451,7,-67.076,-201.233,-3405.89,691.794,-5667.404,-86.4231427762,-9.73203122007,-105.459360697,0.0,29.683,-111.099,-321.805,0.437802458049,-78.8730401362,100.0,-2602.82512062,-5.889,1632.781,68.0,-32.392,469,-48.426,549.946,-2491.72864606,189.323,60.812,2,4.170,1.06323646906,-61.735
50_sugar_small_moves_411.pdb,87.5,6.92151884273,0.270,0.496,-48.330,40.5085101624,-46.0476318922,10,-68.632,-201.745,-3414.46,695.718,-5665.475,-164.324486647,-12.9795999303,-105.76754844,0.0,29.969,-111.099,-323.979,0.441183764682,-82.1206088464,100.0,-2680.72646449,-5.889,1630.274,58.0,-32.392,472,-49.688,547.969,-2544.75831117,187.572,60.812,2,1.423,1.01039192958,-61.735
50_sugar_small_moves_431.pdb,87.5,6.82847391191,0.270,0.657,-48.330,21.6411906675,-42.7660021262,9,-66.235,-201.968,-3411.18,690.558,-5658.761,-142.349852766,-12.4974138503,-105.86059337,0.0,28.320,-111.099,-320.346,0.440934991841,-81.6384227664,100.0,-2658.75183061,-5.889,1628.498,60.0,-32.392,471,-49.565,549.845,-2563.62563067,184.513,60.812,2,1.667,1.05375514447,-61.735
50_sugar_small_moves_291.pdb,87.5,7.05904296784,0.271,0.504,-48.330,52.0172888202,-41.7949248045,8,-66.913,-201.770,-3410.21,689.584,-5657.408,-133.810065334,-13.2984337361,-105.630024314,0.0,30.245,-111.099,-321.161,0.437705709848,-82.4394426522,100.0,-2650.21204318,-5.889,1627.427,44.0,-32.392,470,-49.060,548.547,-2533.24953252,184.693,60.812,2,3.466,1.03971120424,-61.735
50_sugar_small_moves_715.pdb,87.5,7.73780146504,0.271,0.504,-48.330,33.7203506819,-41.2593018179,9,-65.920,-201.678,-3409.67,690.592,-5653.805,-118.646815447,-11.5479430352,-104.951265817,0.0,28.924,-111.099,-321.404,0.441202923878,-80.6889519513,100.0,-2635.04879329,-5.889,1624.070,70.0,-32.392,471,-48.510,549.244,-2551.54647065,183.400,60.812,2,3.273,0.971639814166,-61.735
50_sugar_small_moves_1000.pdb,87.5,8.33412977314,0.271,0.504,-48.330,71.5375941658,-45.2057769726,6,-65.987,-201.636,-3413.62,689.345,-5665.682,-106.818967331,-11.0566298203,-104.354937509,0.0,28.171,-111.099,-320.650,0.440948662107,-80.1976387364,100.0,-2623.22094518,-5.889,1631.469,66.0,-32.392,468,-48.565,550.072,-2513.72922717,186.479,60.812,2,1.223,1.04982745437,-61.735
50_sugar_small_moves_920.pdb,87.5,7.03812770227,0.271,0.504,-48.330,54.5476361417,-36.9237356907,6,-67.398,-201.800,-3405.34,689.747,-5659.441,-168.543405114,-5.92084907096,-105.65093958,0.0,28.524,-111.099,-318.895,0.440974233157,-75.0618579871,100.0,-2684.94538296,-5.889,1631.069,68.0,-32.392,468,-47.527,552.142,-2530.71918519,182.565,60.812,2,3.535,1.13926968758,-61.735
50_sugar_small_moves_311.pdb,87.5,6.89888251693,0.270,0.504,-48.330,44.4216857287,-44.5606622876,6,-66.207,-201.804,-3412.97,691.134,-5658.607,-118.368865946,-11.2174383051,-105.790184765,0.0,27.919,-111.099,-319.603,0.441897745346,-80.3584472213,100.0,-2634.77084379,-5.889,1625.898,52.0,-32.392,468,-48.773,549.660,-2540.84513561,184.366,60.812,2,0.902,0.971375687569,-61.735
50_sugar_small_moves_976.pdb,87.5,7.08695883295,0.271,0.504,-48.330,62.2497431027,-43.3237141487,8,-67.753,-201.868,-3411.74,690.345,-5660.629,-159.458376824,-11.5106680751,-105.602108449,0.0,27.356,-111.099,-320.758,0.441183764682,-80.6516769913,100.0,-2675.86035467,-5.889,1631.040,60.0,-32.392,470,-47.825,549.522,-2523.01707823,183.388,60.812,2,3.303,1.17243532609,-61.735
50_sugar_small_moves_639.pdb,87.5,7.99812473013,0.270,0.566,-48.330,-1.54924732832,-37.8164663533,6,-65.458,-201.478,-3406.23,690.646,-5660.714,-144.409542965,-8.28593576709,-104.690942552,0.0,29.542,-111.099,-321.112,0.441162772417,-77.4269446832,98.97,-2660.81152081,-5.889,1629.378,62.0,-32.392,468,-48.718,551.805,-2586.81606866,186.362,60.812,2,1.314,1.04237755716,-61.735
50_sugar_small_moves_467.pdb,87.5,8.06139338441,0.270,0.504,-48.330,62.6945072952,-44.7957414435,7,-65.772,-201.913,-3413.21,688.804,-5652.616,-84.2758060198,-9.98808668006,-104.627673898,0.0,27.894,-111.099,-321.665,0.437884953378,-79.1290955962,100.0,-2600.67778386,-5.889,1623.599,60.0,-32.392,469,-49.960,546.717,-2522.57231404,186.140,60.812,2,3.424,0.997856799701,-61.735
50_sugar_small_moves_177.pdb,87.5,7.74242193227,0.270,0.504,-48.330,29.6588221292,-41.1604762337,7,-66.261,-201.930,-3409.57,691.471,-5659.778,-136.592546798,-10.6307114894,-104.94664535,0.0,28.558,-111.099,-321.116,0.437407727518,-79.7717204056,100.0,-2652.99452464,-5.889,1629.020,64.0,-32.392,469,-48.169,549.535,-2555.60799921,183.810,60.812,2,3.146,1.04157936908,-61.735
50_sugar_small_moves_233.pdb,87.5,6.95076380817,0.270,0.504,-48.330,57.0268647086,-42.919863157,7,-66.886,-202.047,-3411.33,690.136,-5659.940,-133.106356336,-11.6612934298,-105.738303474,0.0,27.621,-111.099,-320.305,0.437513277467,-80.802302346,100.0,-2649.50833418,-5.889,1628.511,52.0,-32.392,469,-48.932,550.341,-2528.23995663,184.162,60.812,2,3.865,0.97594912834,-61.735
50_sugar_small_moves_812.pdb,87.5,7.47749163204,0.271,0.504,-48.330,63.2882683067,-43.3555179543,4,-65.710,-201.858,-3411.77,691.020,-5665.529,-156.366126567,-12.8762516446,-105.21157565,0.0,29.054,-111.099,-320.089,0.437412287063,-82.0172605607,100.0,-2672.76810441,-5.889,1629.411,52.0,-32.392,466,-48.285,549.625,-2521.97855303,185.473,60.812,2,2.976,1.03310230839,-61.735
50_sugar_small_moves_825.pdb,100.0,7.08780680234,0.271,0.496,-48.330,67.6079814764,-48.3385300901,10,-68.372,-201.823,-3416.75,690.085,-5654.566,-171.684858141,-14.8715527034,-105.60126048,0.0,30.607,-111.099,-322.904,0.442197666064,-84.0125616195,100.0,-2688.08683599,-5.889,1627.544,62.0,-32.392,472,-50.718,546.367,-2517.65883986,183.162,60.812,2,1.730,1.17230008292,-61.735
50_sugar_small_moves_706.pdb,87.5,7.47723308758,0.271,0.504,-48.330,44.0758778262,-42.8388428464,7,-64.988,-201.621,-3411.25,689.356,-5662.007,-127.136709733,-9.13082616365,-105.211834195,0.0,28.858,-111.099,-320.216,0.437966087404,-78.2718350798,98.97,-2643.53868758,-5.889,1628.479,64.0,-32.392,469,-48.772,549.770,-2541.19094351,184.840,60.812,2,2.906,1.01270059871,-61.735
50_sugar_small_moves_659.pdb,87.5,7.14765858858,0.271,0.566,-48.330,20.2719759908,-41.6380126097,5,-65.689,-201.752,-3410.05,688.180,-5655.619,-164.804522005,-7.9270301019,-105.541408694,0.0,27.895,-111.099,-320.530,0.441494613468,-77.068039018,100.0,-2681.20649985,-5.889,1629.063,64.0,-32.392,467,-48.002,549.610,-2564.99484535,183.423,60.812,2,1.165,1.12653207652,-61.735
50_sugar_small_moves_146.pdb,87.5,7.3559269928,0.271,0.504,-48.330,26.771884649,-45.7610097543,10,-67.412,-201.804,-3414.17,692.120,-5659.070,-128.121440011,-11.7867522347,-105.333140289,0.0,29.640,-111.099,-324.708,0.441138500862,-80.9277611509,100.0,-2644.52341786,-5.889,1629.162,60.0,-32.392,472,-50.723,548.043,-2558.49493669,187.276,60.812,2,1.160,1.01573257019,-61.735
50_sugar_small_moves_875.pdb,87.5,7.48678964383,0.270,0.504,-48.330,44.0898094322,-48.0469357495,8,-66.215,-201.897,-3416.46,688.621,-5663.239,-166.003578715,-13.0700654154,-105.202277638,0.0,28.039,-111.099,-320.840,0.440635994946,-82.2110743316,100.0,-2682.40555656,-5.889,1629.952,56.0,-32.392,470,-48.844,548.570,-2541.1770119,185.797,60.812,2,1.455,1.16805025781,-61.735
50_sugar_small_moves_171.pdb,100.0,7.03799624841,0.271,0.504,-48.330,10.5024373252,-40.2490728238,8,-67.750,-201.814,-3408.66,692.070,-5653.769,-210.387161967,-12.9798222161,-105.651071034,0.0,29.984,-111.099,-322.823,0.441209568755,-82.1208311322,98.97,-2726.78913981,-5.889,1624.676,50.0,-32.392,470,-49.925,548.258,-2574.76438401,186.769,60.812,2,3.521,1.24380429714,-61.735
50_sugar_small_moves_722.pdb,87.5,7.03928596177,0.271,0.657,-48.330,66.9519781453,-45.9917511642,10,-67.228,-201.905,-3414.4,691.595,-5656.106,-117.295015278,-14.5451534206,-105.64978132,0.0,30.311,-111.099,-322.176,0.437413023636,-83.6861623368,100.0,-2633.69699312,-5.889,1625.023,68.0,-32.392,472,-51.327,547.284,-2518.31484319,184.788,60.812,2,3.040,0.995007818977,-61.735
50_sugar_small_moves_376.pdb,87.5,7.04447252088,0.270,0.504,-48.330,6.51798251217,-44.3932929129,10,-68.317,-201.982,-3412.81,691.344,-5661.991,-268.165193115,-15.181430666,-105.644594761,0.0,29.156,-111.099,-322.715,0.437811946014,-84.3224395822,98.97,-2784.56717096,-5.889,1631.348,58.0,-32.392,472,-49.566,546.627,-2578.74883882,186.583,60.812,2,4.567,1.39633633329,-61.735
50_sugar_small_moves_204.pdb,87.5,7.33834592968,0.270,0.504,-48.330,58.024906031,-40.0005295194,9,-66.960,-201.680,-3408.41,689.686,-5664.819,-115.969395047,-11.9910948418,-105.350721353,0.0,30.316,-111.099,-320.605,0.437107653836,-81.1321037579,100.0,-2632.37137289,-5.889,1630.010,64.0,-32.392,471,-49.365,548.881,-2527.24191531,190.307,60.812,2,3.675,1.10995628315,-61.735
50_sugar_small_moves_164.pdb,87.5,7.08928297854,0.271,0.566,-48.330,43.2817452595,-42.2485555394,11,-67.381,-201.946,-3410.66,694.311,-5669.815,-126.666494762,-13.0691569933,-105.599784304,0.0,30.366,-111.099,-321.950,0.441692574951,-82.2101659095,100.0,-2643.06847261,-5.889,1635.009,58.0,-32.392,473,-50.451,550.008,-2541.98507608,187.710,60.812,2,1.273,1.01705160875,-61.735
50_sugar_small_moves_372.pdb,87.5,7.64977094874,0.270,0.504,-48.330,58.1638962956,-42.1772519107,7,-64.501,-201.704,-3410.59,688.865,-5656.927,-98.3435553989,-9.89867692196,-105.039296334,0.0,28.118,-111.099,-320.717,0.420507299615,-79.0396858381,100.0,-2614.74553324,-5.889,1625.784,64.0,-32.392,469,-49.226,549.291,-2527.10292504,184.031,60.812,2,4.254,0.964834277994,-61.735
50_sugar_small_moves_629.pdb,87.5,7.68943847636,0.271,0.566,-48.330,25.9853074187,-38.0180884889,10,-66.794,-201.848,-3406.43,692.926,-5672.362,-126.535548526,-11.8300444004,-104.999628806,0.0,30.596,-111.099,-322.747,0.441844248561,-80.9710533165,100.0,-2642.93752637,-5.889,1632.949,50.0,-32.392,472,-49.164,549.619,-2559.28151392,193.838,60.812,2,4.352,1.04879329644,-61.735
50_sugar_small_moves_338.pdb,87.5,7.83553016573,0.271,0.504,-48.330,39.9358327282,-44.9095937417,6,-65.410,-201.602,-3413.32,690.296,-5660.823,-122.688493788,-10.9423890981,-104.853537117,0.0,29.418,-111.099,-321.194,0.442287222246,-80.0833980143,100.0,-2639.09047163,-5.889,1627.704,50.0,-32.392,468,-49.089,550.236,-2545.33098861,184.051,60.812,2,0.949,1.00450928702,-61.735
50_sugar_small_moves_181.pdb,87.5,7.06210067996,0.271,0.504,-48.330,73.5265481103,-44.5007954512,9,-66.601,-201.889,-3412.91,689.935,-5656.359,-139.562018959,-13.2995542474,-105.626966602,0.0,28.461,-111.099,-321.078,0.438661676629,-82.4405631635,100.0,-2655.9639968,-5.889,1627.279,64.0,-32.392,471,-49.061,549.587,-2511.74027323,181.672,60.812,2,2.998,0.983169243473,-61.735
50_sugar_small_moves_378.pdb,100.0,7.53598830886,0.270,0.566,-48.330,9.19279655359,-35.8160227618,7,-65.866,-201.846,-3404.23,690.734,-5658.902,-200.717502677,-11.7545008046,-105.153078973,0.0,28.737,-111.099,-320.629,0.437802460363,-80.8955097207,98.97,-2717.11948052,-5.889,1627.926,56.0,-32.392,469,-48.769,551.588,-2576.07402478,185.144,60.812,2,5.451,1.06688889106,-61.735
50_sugar_small_moves_77.pdb,87.5,7.41522301675,0.271,0.496,-48.330,1.56442781427,-45.8095041231,9,-67.590,-201.343,-3414.22,692.538,-5653.754,-197.293197712,-11.3115151864,-105.273844266,0.0,28.179,-111.099,-322.890,0.4411441909,-80.4525241025,100.0,-2713.69517556,-5.889,1625.336,50.0,-32.392,471,-49.467,548.738,-2583.70239352,182.553,60.812,2,1.343,1.11142008458,-61.735
50_sugar_small_moves_121.pdb,87.5,7.42371926904,0.271,0.504,-48.330,22.4538004532,-40.7892080588,6,-66.292,-201.692,-3409.2,690.317,-5663.539,-146.33602188,-10.3380564132,-105.265348013,0.0,29.959,-111.099,-319.756,0.437855634814,-79.4790653293,100.0,-2662.73799972,-5.889,1628.215,58.0,-32.392,468,-47.744,549.825,-2562.81302088,185.963,60.812,2,3.401,1.09474102258,-61.735
50_sugar_small_moves_88.pdb,87.5,7.60826458326,0.270,0.504,-48.330,17.8306482183,-40.8161028357,7,-65.728,-201.593,-3409.23,689.216,-5648.666,-124.779103466,-7.47228459485,-105.080802699,0.0,27.085,-111.099,-321.637,0.437546173612,-76.613293511,100.0,-2641.18108131,-5.889,1623.078,58.0,-32.392,469,-48.878,546.989,-2567.43617312,185.737,60.812,2,3.028,1.03028491786,-61.735
50_sugar_small_moves_909.pdb,87.5,8.34943320965,0.271,0.504,-48.330,31.0266793276,-39.7222069393,8,-66.947,-201.784,-3408.14,694.320,-5682.992,-164.845331681,-9.71870892454,-104.339634073,0.0,27.793,-111.099,-323.312,0.437733184773,-78.8597178407,100.0,-2681.24730953,-5.889,1642.301,56.0,-32.392,470,-48.084,550.057,-2554.24014201,195.482,60.812,2,2.888,1.14811632542,-61.735
50_sugar_small_moves_781.pdb,100.0,7.3454581823,0.270,0.720,-48.330,25.6604124392,-40.1630422676,5,-65.488,-201.863,-3408.58,688.910,-5654.593,-148.022995079,-12.1188537725,-105.3436091,0.0,28.326,-111.099,-320.779,0.437364139853,-81.2598626887,100.0,-2664.42497292,-5.889,1625.401,64.0,-32.392,467,-48.385,550.702,-2559.6064089,183.792,60.812,2,3.044,1.01293670366,-61.735
50_sugar_small_moves_652.pdb,87.5,8.28137225112,0.270,0.504,-48.330,29.7026880711,-44.8420145735,5,-66.407,-201.775,-3413.26,688.832,-5661.393,-194.652964461,-12.6414586062,-104.407695031,0.0,28.720,-111.099,-320.358,0.441897745346,-81.7824675224,100.0,-2711.05494231,-5.889,1628.852,68.0,-32.392,467,-48.769,549.172,-2555.56413327,186.633,60.812,2,1.097,1.20396348503,-61.735
50_sugar_small_moves_732.pdb,87.5,7.06057377015,0.271,0.504,-48.330,22.3086588726,-44.029089777,4,-66.226,-201.653,-3412.44,691.160,-5661.016,-209.212803605,-8.29531273843,-105.628493512,0.0,28.103,-111.099,-319.473,0.4411441909,-77.4363216546,100.0,-2725.61478145,-5.889,1628.352,54.0,-32.392,466,-47.415,549.491,-2562.95816246,183.134,60.812,2,0.958,1.12981875792,-61.735
50_sugar_small_moves_960.pdb,87.5,8.24309802567,0.271,0.504,-48.330,35.4262742779,-35.1940999858,0,-65.450,-200.957,-3403.61,689.908,-5649.339,-165.257694806,-1.4509851209,-104.445969257,0.0,29.536,-111.099,-321.175,0.437811946014,-70.591994037,98.97,-2681.65967265,-5.889,1622.405,72.0,-32.392,462,-46.649,547.969,-2549.84054706,184.258,60.812,2,3.745,1.10675162064,-61.735
50_sugar_small_moves_503.pdb,87.5,7.53721138939,0.271,0.504,-48.330,21.321190367,-43.5431052188,6,-66.407,-201.677,-3411.96,689.079,-5658.003,-266.049249014,-13.185479256,-105.151855893,0.0,29.317,-111.099,-322.101,0.437495335654,-82.3264881721,100.0,-2782.45122686,-5.889,1628.857,60.0,-32.392,468,-48.846,550.484,-2563.94563097,182.455,60.812,2,2.742,1.22091948779,-61.735
50_sugar_small_moves_911.pdb,87.5,7.50339085887,0.270,0.504,-48.330,29.0713210319,-38.6799215558,6,-65.956,-200.827,-3407.09,690.284,-5665.855,-172.405950618,-9.61753203361,-105.185676423,0.0,28.846,-111.099,-320.145,0.437740391264,-78.7585409497,100.0,-2688.80792846,-5.889,1631.142,60.0,-32.392,468,-48.587,550.229,-2556.1955003,187.238,60.812,2,4.398,1.13726592296,-61.735
50_sugar_small_moves_400.pdb,100.0,7.6207625922,0.271,0.504,-48.330,40.9842248603,-45.5047645077,4,-64.987,-201.954,-3413.92,688.980,-5659.545,-182.385215803,-10.1490264503,-105.06830469,0.0,28.481,-111.099,-320.004,0.440948662107,-79.2900353665,100.0,-2698.78719365,-5.889,1627.817,62.0,-32.392,466,-48.253,549.561,-2544.28259648,182.704,60.812,2,1.139,1.07209590442,-61.735
50_sugar_small_moves_900.pdb,87.5,7.1661449442,0.270,0.504,-48.330,26.5238074276,-40.9533627573,7,-66.834,-201.743,-3409.37,690.128,-5660.897,-231.443667335,-12.1226666403,-105.522922338,0.0,30.200,-111.099,-320.310,0.437890330337,-81.2636755564,100.0,-2747.84564518,-5.889,1628.035,58.0,-32.392,469,-49.052,548.924,-2558.74301391,186.275,60.812,2,3.766,1.22501785633,-61.735
50_sugar_small_moves_489.pdb,100.0,7.03231634718,0.270,0.504,-48.330,50.8513623378,-34.3211249185,9,-67.920,-201.491,-3402.73,694.209,-5665.228,-140.4748727,-10.8608286148,-105.656750935,0.0,30.282,-111.099,-322.595,0.437364139853,-80.0018375309,98.97,-2656.87685054,-5.889,1632.103,60.0,-32.392,471,-49.574,551.114,-2534.415459,188.299,60.812,2,5.925,1.0464009045,-61.735
50_sugar_small_moves_937.pdb,87.5,7.52101019258,0.270,0.504,-48.330,70.7276683087,-39.9916489373,7,-67.053,-201.996,-3408.4,689.545,-5656.537,-126.613250584,-10.5816831104,-105.16805709,0.0,30.603,-111.099,-320.725,0.441230549768,-79.7226920266,100.0,-2643.01522843,-5.889,1628.163,68.0,-32.392,469,-48.286,549.247,-2514.53915303,185.711,60.812,2,0.784,0.977920943075,-61.735
50_sugar_small_moves_286.pdb,87.5,7.48911458916,0.270,0.504,-48.330,-28.2661734984,-41.3455025711,5,-65.470,-200.725,-3409.76,688.605,-5659.222,-221.672080816,-7.95823951855,-105.199952693,0.0,26.519,-111.099,-319.279,0.441844248561,-77.0992484347,100.0,-2738.07405866,-5.889,1628.299,60.0,-32.392,467,-48.289,549.392,-2613.53299483,187.010,60.812,2,1.262,1.10933872699,-61.735
50_sugar_small_moves_852.pdb,100.0,7.88643779927,0.271,0.504,-48.330,61.8935330378,-33.0689774349,6,-66.230,-201.697,-3401.48,695.106,-5678.853,-140.289363593,-10.8242917816,-104.802629483,0.0,30.374,-111.099,-322.217,0.440679671244,-79.9653006977,100.0,-2656.69134144,-5.889,1637.143,52.0,-32.392,468,-48.879,549.405,-2523.3732883,196.563,60.812,2,5.661,1.00788865745,-61.735
50_sugar_small_moves_46.pdb,100.0,7.6786697193,0.271,0.657,-48.330,18.5229621549,-40.2455530942,4,-64.930,-201.977,-3408.66,689.612,-5656.792,-161.873121292,-9.20747533886,-105.010397563,0.0,29.559,-111.099,-320.079,0.437509529133,-78.348484255,100.0,-2678.27509914,-5.889,1626.945,54.0,-32.392,466,-47.812,549.843,-2566.74385918,181.422,60.812,2,3.254,1.00724305614,-61.735
50_sugar_small_moves_602.pdb,87.5,7.54866810324,0.270,0.566,-48.330,32.859220743,-43.0216738809,5,-65.173,-201.859,-3411.43,690.242,-5664.441,-187.705126747,-11.7354733144,-105.140399179,0.0,28.693,-111.099,-319.107,0.437555119397,-80.8764822305,100.0,-2704.10710459,-5.889,1627.014,62.0,-32.392,467,-48.546,549.879,-2552.40760059,186.124,60.812,2,3.536,1.03124861033,-61.735
50_sugar_small_moves_499.pdb,87.5,7.39216154084,0.270,0.504,-48.330,14.8048290717,-40.2908061616,7,-66.338,-201.377,-3408.7,690.779,-5659.998,-161.027458849,-6.24567867681,-105.296905741,0.0,27.517,-111.099,-319.919,0.441672060876,-75.3866875929,100.0,-2677.42943669,-5.889,1629.214,50.0,-32.392,469,-48.018,549.558,-2570.46199226,186.307,60.812,2,1.432,1.20389922083,-61.735
50_sugar_small_moves_674.pdb,87.5,8.37783415527,0.270,0.504,-48.330,65.2610023247,-39.0338321223,8,-66.902,-201.901,-3407.45,695.302,-5677.830,-122.570827569,-11.6604307073,-104.311233127,0.0,29.997,-111.099,-322.464,0.437884953378,-80.8014396234,100.0,-2638.97280541,-5.889,1637.540,62.0,-32.392,470,-48.628,550.641,-2520.00581901,190.931,60.812,2,3.725,0.969621464101,-61.735
50_sugar_small_moves_637.pdb,87.5,7.06132772502,0.271,0.657,-48.330,49.7948098218,-48.2389933651,8,-67.124,-201.666,-3416.65,690.323,-5656.664,-141.37817755,-12.7677272203,-105.627739557,0.0,27.677,-111.099,-320.873,0.440789232515,-81.9087361364,100.0,-2657.7801554,-5.889,1627.485,58.0,-32.392,470,-49.116,549.594,-2535.47201151,180.612,60.812,2,0.805,0.954790794015,-61.735
50_sugar_small_moves_955.pdb,87.5,6.85285271352,0.270,0.504,-48.330,40.711162281,-51.2194000716,10,-67.705,-201.623,-3419.63,692.613,-5655.046,-153.353990802,-14.1150797061,-105.836214569,0.0,27.808,-111.099,-322.534,0.440545374815,-83.2560886222,100.0,-2669.75596865,-5.889,1624.025,60.0,-32.392,472,-50.983,546.960,-2544.55565906,183.673,60.812,2,1.037,1.02928321812,-61.735
50_sugar_small_moves_650.pdb,87.5,7.02968662054,0.270,0.657,-48.330,46.4804838714,-40.5715181442,8,-66.799,-201.002,-3408.98,691.729,-5665.370,-145.127982542,-12.0726259472,-105.659380662,0.0,30.349,-111.099,-320.135,0.437740391264,-81.2136348634,100.0,-2661.52996039,-5.889,1629.354,46.0,-32.392,470,-48.602,550.003,-2538.78633747,185.820,60.812,2,3.373,1.06181266947,-61.735
50_sugar_small_moves_316.pdb,87.5,6.90949655664,0.270,0.657,-48.330,56.1980349964,-40.6825481977,9,-68.055,-201.745,-3409.1,694.353,-5670.650,-149.833204037,-13.6771879826,-105.779570726,0.0,30.845,-111.099,-322.698,0.437839178921,-82.8181968987,100.0,-2666.23518188,-5.889,1633.690,64.0,-32.392,471,-49.001,550.156,-2529.06878634,188.191,60.812,2,3.526,1.01136699864,-61.735
50_sugar_small_moves_494.pdb,100.0,7.41565150195,0.271,0.504,-48.330,52.5779971742,-41.0682539366,8,-66.308,-201.633,-3409.48,690.966,-5658.981,-133.919183319,-12.8480805299,-105.27341578,0.0,29.467,-111.099,-321.447,0.438431676236,-81.989089446,100.0,-2650.32116116,-5.889,1627.225,56.0,-32.392,470,-49.723,550.790,-2532.68882416,184.798,60.812,2,3.222,0.996423306895,-61.735
50_sugar_small_moves_769.pdb,87.5,7.19277430871,0.270,0.496,-48.330,41.9322101398,-43.5410953279,5,-67.549,-201.297,-3411.95,692.073,-5656.411,-122.910166117,-11.9471888482,-105.496292974,0.0,28.771,-111.099,-320.801,0.437232511135,-81.0881977643,100.0,-2639.31214396,-5.889,1624.703,62.0,-32.392,467,-48.537,547.331,-2543.3346112,184.078,60.812,2,3.552,1.0141603779,-61.735
50_sugar_small_moves_667.pdb,87.5,7.46872859405,0.270,0.504,-48.330,70.0470597135,-43.2276847917,8,-66.451,-201.753,-3411.64,689.703,-5657.704,-123.402566163,-12.3469093243,-105.220338688,0.0,30.749,-111.099,-319.995,0.442287222246,-81.4879182405,100.0,-2639.80454401,-5.889,1625.894,66.0,-32.392,470,-50.110,549.553,-2515.21976162,185.445,60.812,2,0.888,1.02774657622,-61.735
50_sugar_small_moves_731.pdb,87.5,7.64471015767,0.270,0.504,-48.330,58.8418597473,-44.9474022118,7,-64.730,-201.265,-3413.36,689.507,-5660.946,-102.762317943,-10.0672272124,-105.044357125,0.0,27.804,-111.099,-321.480,0.4411441909,-79.2082361286,98.97,-2619.16429579,-5.889,1627.750,70.0,-32.392,469,-49.730,550.220,-2526.42496159,185.831,60.812,2,1.538,0.921008231885,-61.735
50_sugar_small_moves_600.pdb,87.5,7.36107374085,0.271,0.566,-48.330,72.5491947573,-42.4586851152,9,-66.175,-201.286,-3410.87,691.833,-5664.544,-106.715961877,-9.55963795467,-105.327993541,0.0,29.538,-111.099,-320.292,0.441202923878,-78.7006468708,100.0,-2623.11793972,-5.889,1631.536,62.0,-32.392,471,-48.810,549.535,-2512.71762658,184.207,60.812,2,1.382,1.01270331486,-61.735
50_sugar_small_moves_918.pdb,87.5,7.43109728852,0.270,0.504,-48.330,84.8465519563,-40.9329496409,9,-66.978,-201.137,-3409.35,691.923,-5669.433,-129.763693996,-12.474880674,-105.257969994,0.0,30.413,-111.099,-320.328,0.436831012883,-81.6158895902,100.0,-2646.16567184,-5.889,1632.199,58.0,-32.392,471,-49.302,549.509,-2500.42026938,188.341,60.812,2,3.307,0.987050901071,-61.735
50_sugar_small_moves_264.pdb,87.5,7.43982545042,0.270,0.657,-48.330,24.4004321026,-45.4247038088,9,-65.824,-201.642,-3413.84,689.983,-5663.457,-167.417295409,-10.9291782747,-105.249241832,0.0,28.937,-111.099,-320.912,0.440616356344,-80.0701871909,100.0,-2683.81927325,-5.889,1628.751,56.0,-32.392,471,-48.413,549.796,-2560.86638923,185.158,60.812,2,1.492,0.991359217512,-61.735
50_sugar_small_moves_492.pdb,87.5,7.49211518197,0.270,0.504,-48.330,29.1202988492,-39.9731802861,8,-65.572,-201.188,-3408.39,690.917,-5660.208,-124.000484937,-9.92369887252,-105.1969521,0.0,28.735,-111.099,-320.815,0.44135245873,-79.0647077887,100.0,-2640.40246278,-5.889,1627.703,56.0,-32.392,470,-48.632,550.704,-2556.14652249,184.263,60.812,2,3.566,0.936537386021,-61.735
50_sugar_small_moves_690.pdb,87.5,7.76944250763,0.270,0.504,-48.330,50.80795406,-39.5983734349,5,-65.795,-201.253,-3408.01,691.314,-5664.847,-144.006402936,-10.5750529994,-104.919624775,0.0,30.110,-111.099,-319.538,0.441162772417,-79.7160619156,100.0,-2660.40838078,-5.889,1629.923,60.0,-32.392,467,-48.463,549.811,-2534.45886728,187.392,60.812,2,1.193,0.994635629326,-61.735
50_sugar_small_moves_539.pdb,87.5,7.27398831389,0.270,0.657,-48.330,63.0316428505,-44.5602378743,9,-67.596,-201.352,-3412.97,692.617,-5653.706,-102.294538675,-9.19529923284,-105.415078968,0.0,28.416,-111.099,-322.786,0.440873581302,-78.336308149,100.0,-2618.69651652,-5.889,1627.194,60.0,-32.392,471,-50.587,547.918,-2522.23517849,183.079,60.812,2,1.537,0.965611832411,-61.735
